zone_id,date,traffic_congestion
Z155,2025-02-25,L
Z155,2025-02-26,L
Z155,2025-02-27,L
Z155,2025-02-28,L
Z155,2025-03-01,L
Z155,2025-03-02,H
Z155,2025-03-03,M
Z155,2025-03-04,
Z155,2025-03-05,H
Z155,2025-03-06,L
Z155,2025-03-07,L
Z155,2025-03-08,L
Z155,2025-03-09,
Z155,2025-03-10,L
Z155,2025-03-11,M
Z155,2025-03-12,M
Z155,2025-03-13,M
Z155,2025-03-14,
Z155,2025-03-15,M
Z155,2025-03-16,
Z155,2025-03-17,L
Z155,2025-03-18,L
Z155,2025-03-19,L
Z155,2025-03-20,H
Z155,2025-03-21,M
Z155,2025-03-22,L
Z155,2025-03-23,H
Z155,2025-03-24,
Z155,2025-03-25,
Z155,2025-03-26,L
Z155,2025-03-27,L
Z155,2025-03-28,H
Z155,2025-03-29,M
Z155,2025-03-30,L
Z155,2025-03-31,H
Z156,2025-01-01,H
Z156,2025-01-02,H
Z156,2025-01-03,L
Z156,2025-01-04,
Z156,2025-01-05,H
Z156,2025-01-06,L
Z156,2025-01-07,M
Z156,2025-01-08,L
Z156,2025-01-09,L
Z156,2025-01-10,M
Z156,2025-01-11,H
Z156,2025-01-12,L
Z156,2025-01-13,M
Z156,2025-01-14,L
Z156,2025-01-15,M
Z156,2025-01-16,H
Z156,2025-01-17,H
Z156,2025-01-18,M
Z156,2025-01-19,L
Z156,2025-01-20,M
Z156,2025-01-21,H
Z156,2025-01-22,M
Z156,2025-01-23,L
Z156,2025-01-24,M
Z156,2025-01-25,L
Z156,2025-01-26,M
Z156,2025-01-27,L
Z156,2025-01-28,L
Z156,2025-01-29,H
Z156,2025-01-30,L
Z156,2025-01-31,M
Z156,2025-02-01,H
Z156,2025-02-02,M
Z156,2025-02-03,M
Z156,2025-02-04,H
Z156,2025-02-05,L
Z156,2025-02-06,M
Z156,2025-02-07,L
Z156,2025-02-08,L
Z156,2025-02-09,L
Z156,2025-02-10,M
Z156,2025-02-11,M
Z156,2025-02-12,M
Z156,2025-02-13,L
Z156,2025-02-14,L
Z156,2025-02-15,L
Z156,2025-02-16,M
Z156,2025-02-17,
Z156,2025-02-18,
Z156,2025-02-19,M
Z156,2025-02-20,H
Z156,2025-02-21,L
Z156,2025-02-22,H
Z156,2025-02-23,M
Z156,2025-02-24,M
Z156,2025-02-25,M
Z156,2025-02-26,M
Z156,2025-02-27,
Z156,2025-02-28,M
Z156,2025-03-01,L
Z156,2025-03-02,L
Z156,2025-03-03,L
Z156,2025-03-04,L
Z156,2025-03-05,l
Z156,2025-03-06,
Z156,2025-03-07,M
Z156,2025-03-08,H
Z156,2025-03-09,H
Z156,2025-03-10,L
Z156,2025-03-11,M
Z156,2025-03-12,H
Z156,2025-03-13,L
Z156,2025-03-14,M
Z156,2025-03-15,H
Z156,2025-03-16,M
Z156,2025-03-17,l
Z156,2025-03-18,M
Z156,2025-03-19,
Z156,2025-03-20,M
Z156,2025-03-21,H
Z156,2025-03-22,M
Z156,2025-03-23,M
Z156,2025-03-24,L
Z156,2025-03-25,L
Z156,2025-03-26,L
Z156,2025-03-27,M
Z156,2025-03-28,L
Z156,2025-03-29,M
Z156,2025-03-30,M
Z156,2025-03-31,L
Z157,2025-01-01,M
Z157,2025-01-02,H
Z157,2025-01-03,M
Z157,2025-01-04,L
Z157,2025-01-05,M
Z157,2025-01-06,M
Z157,2025-01-07,H
Z157,2025-01-08,L
Z157,2025-01-09,M
Z157,2025-01-10,L
Z157,2025-01-11,M
Z157,2025-01-12,
Z157,2025-01-13,H
Z157,2025-01-14,H
Z157,2025-01-15,L
Z157,2025-01-16,M
Z157,2025-01-17,
Z157,2025-01-18,L
Z157,2025-01-19,L
Z157,2025-01-20,L
Z157,2025-01-21,H
Z157,2025-01-22,L
Z157,2025-01-23,M
Z157,2025-01-24,M
Z157,2025-01-25,M
Z157,2025-01-26,
Z157,2025-01-27,M
Z157,2025-01-28,L
Z157,2025-01-29,M
Z157,2025-01-30,M
Z157,2025-01-31,L
Z157,2025-02-01,M
Z157,2025-02-02,L
Z157,2025-02-03,L
Z157,2025-02-04,
Z157,2025-02-05,H
Z157,2025-02-06,H
Z157,2025-02-07,M
Z157,2025-02-08,M
Z157,2025-02-09,L
Z157,2025-02-10,H
Z157,2025-02-11,H
Z157,2025-02-12,M
Z157,2025-02-13,L
Z157,2025-02-14,M
Z157,2025-02-15,M
Z157,2025-02-16,L
Z157,2025-02-17,L
Z157,2025-02-18,L
Z157,2025-02-19,M
Z157,2025-02-20,M
Z157,2025-02-21,L
Z157,2025-02-22,M
Z157,2025-02-23,H
Z157,2025-02-24,
Z157,2025-02-25,L
Z157,2025-02-26,M
Z157,2025-02-27,M
Z157,2025-02-28,L
Z157,2025-03-01,M
Z157,2025-03-02,
Z157,2025-03-03,M
Z157,2025-03-04,M
Z157,2025-03-05,M
Z157,2025-03-06,H
Z157,2025-03-07,H
Z157,2025-03-08,M
Z157,2025-03-09,H
Z157,2025-03-10,H
Z157,2025-03-11,h
Z157,2025-03-12,L
Z157,2025-03-13,L
Z157,2025-03-14,M
Z157,2025-03-15,M
Z157,2025-03-16,H
Z157,2025-03-17,M
Z157,2025-03-18,H
Z157,2025-03-19,L
Z157,2025-03-20,M
Z157,2025-03-21,M
Z157,2025-03-22,L
Z157,2025-03-23,H
Z157,2025-03-24,M
Z157,2025-03-25,L
Z157,2025-03-26,L
Z157,2025-03-27,M
Z157,2025-03-28,L
Z157,2025-03-29,L
Z157,2025-03-30,L
Z157,2025-03-31,L
Z158,2025-01-01,M
Z158,2025-01-02,L
Z158,2025-01-03,L
Z158,2025-01-04,L
Z158,2025-01-05,H
Z158,2025-01-06,L
Z158,2025-01-07,M
Z158,2025-01-08,L
Z158,2025-01-09,M
Z158,2025-01-10,M
Z158,2025-01-11,M
Z158,2025-01-12,M
Z158,2025-01-13,M
Z158,2025-01-14,H
Z158,2025-01-15,L
Z158,2025-01-16,H
Z158,2025-01-17,H
Z158,2025-01-18,
Z158,2025-01-19,M
Z158,2025-01-20,H
Z158,2025-01-21,
Z158,2025-01-22,L
Z158,2025-01-23,M
Z158,2025-01-24,H
Z158,2025-01-25,L
Z158,2025-01-26,M
Z158,2025-01-27,L
Z158,2025-01-28,L
Z158,2025-01-29,L
Z158,2025-01-30,L
Z158,2025-01-31,L
Z158,2025-02-01,
Z158,2025-02-02,M
Z158,2025-02-03,M
Z158,2025-02-04,L
Z158,2025-02-05,L
Z158,2025-02-06,H
Z158,2025-02-07,H
Z158,2025-02-08,
Z158,2025-02-09,L
Z158,2025-02-10,M
Z158,2025-02-11,L
Z158,2025-02-12,H
Z158,2025-02-13,M
Z158,2025-02-14,M
Z158,2025-02-15,L
Z158,2025-02-16,H
Z158,2025-02-17,H
Z158,2025-02-18,L
Z158,2025-02-19,H
Z158,2025-02-20,L
Z158,2025-02-21,M
Z158,2025-02-22,M
Z158,2025-02-23,L
Z158,2025-02-24,M
Z158,2025-02-25,L
Z158,2025-02-26,H
Z158,2025-02-27,M
Z158,2025-02-28,H
Z158,2025-03-01,M
Z158,2025-03-02,H
Z158,2025-03-03,M
Z158,2025-03-04,L
Z158,2025-03-05,L
Z158,2025-03-06,H
Z158,2025-03-07,L
Z158,2025-03-08,H
Z158,2025-03-09,M
Z158,2025-03-10,l
Z158,2025-03-11,L
Z158,2025-03-12,L
Z158,2025-03-13,M
Z158,2025-03-14,L
Z158,2025-03-15,M
Z158,2025-03-16,H
Z158,2025-03-17,L
Z158,2025-03-18,L
Z158,2025-03-19,M
Z158,2025-03-20,M
Z158,2025-03-21,M
Z158,2025-03-22,L
Z158,2025-03-23,M
Z158,2025-03-24,L
Z158,2025-03-25,L
Z158,2025-03-26,
Z158,2025-03-27,L
Z158,2025-03-28,L
Z158,2025-03-29,L
Z158,2025-03-30,M
Z158,2025-03-31,H
Z159,2025-01-01,L
Z159,2025-01-02,L
Z159,2025-01-03,M
Z159,2025-01-04,L
Z159,2025-01-05,L
Z159,2025-01-06,
Z159,2025-01-07,M
Z159,2025-01-08,M
Z159,2025-01-09,M
Z159,2025-01-10,L
Z159,2025-01-11,L
Z159,2025-01-12,L
Z159,2025-01-13,M
Z159,2025-01-14,M
Z159,2025-01-15,H
Z159,2025-01-16,L
Z159,2025-01-17,L
Z159,2025-01-18,L
Z159,2025-01-19,M
Z159,2025-01-20,M
Z159,2025-01-21,M
Z159,2025-01-22,M
Z159,2025-01-23,L
Z159,2025-01-24,H
Z159,2025-01-25,L
Z159,2025-01-26,
Z159,2025-01-27,L
Z159,2025-01-28,L
Z159,2025-01-29,L
Z159,2025-01-30,m
Z159,2025-01-31,M
Z159,2025-02-01,L
Z159,2025-02-02,M
Z159,2025-02-03,L
Z159,2025-02-04,H
Z159,2025-02-05,M
Z159,2025-02-06,
Z159,2025-02-07,M
Z159,2025-02-08,M
Z159,2025-02-09,M
Z159,2025-02-10,L
Z159,2025-02-11,L
Z159,2025-02-12,
Z159,2025-02-13,M
Z159,2025-02-14,M
Z159,2025-02-15,H
Z159,2025-02-16,M
Z159,2025-02-17,L
Z159,2025-02-18,H
Z159,2025-02-19,L
Z159,2025-02-20,L
Z159,2025-02-21,
Z159,2025-02-22,H
Z159,2025-02-23,L
Z159,2025-02-24,L
Z159,2025-02-25,L
Z159,2025-02-26,L
Z159,2025-02-27,M
Z159,2025-02-28,L
Z159,2025-03-01,
Z159,2025-03-02,M
Z159,2025-03-03,L
Z159,2025-03-04,L
Z159,2025-03-05,M
Z159,2025-03-06,M
Z159,2025-03-07,L
Z159,2025-03-08,L
Z159,2025-03-09,
Z159,2025-03-10,
Z159,2025-03-11,L
Z159,2025-03-12,M
Z159,2025-03-13,h
Z159,2025-03-14,L
Z159,2025-03-15,H
Z159,2025-03-16,M
Z159,2025-03-17,M
Z159,2025-03-18,L
Z159,2025-03-19,L
Z159,2025-03-20,M
Z159,2025-03-21,L
Z159,2025-03-22,L
Z159,2025-03-23,M
Z159,2025-03-24,
Z159,2025-03-25,L
Z159,2025-03-26,H
Z159,2025-03-27,H
Z159,2025-03-28,L
Z159,2025-03-29,L
Z159,2025-03-30,H
Z159,2025-03-31,M
Z160,2025-01-01,M
Z160,2025-01-02,L
Z160,2025-01-03,M
Z160,2025-01-04,M
Z160,2025-01-05,M
Z160,2025-01-06,M
Z160,2025-01-07,H
Z160,2025-01-08,M
Z160,2025-01-09,M
Z160,2025-01-10,M
Z160,2025-01-11,M
Z160,2025-01-12,H
Z160,2025-01-13,H
Z160,2025-01-14,L
Z160,2025-01-15,H
Z160,2025-01-16,H
Z160,2025-01-17,M
Z160,2025-01-18,L
Z160,2025-01-19,M
Z160,2025-01-20,M
Z160,2025-01-21,M
Z160,2025-01-22,L
Z160,2025-01-23,H
Z160,2025-01-24,M
Z160,2025-01-25,m
Z160,2025-01-26,L
Z160,2025-01-27,L
Z160,2025-01-28,H
Z160,2025-01-29,L
Z160,2025-01-30,H
Z160,2025-01-31,L
Z160,2025-02-01,L
Z160,2025-02-02,M
Z160,2025-02-03,L
Z160,2025-02-04,H
Z160,2025-02-05,M
Z160,2025-02-06,L
Z160,2025-02-07,M
Z160,2025-02-08,H
Z160,2025-02-09,L
Z160,2025-02-10,H
Z160,2025-02-11,L
Z160,2025-02-12,
Z160,2025-02-13,
Z160,2025-02-14,L
Z160,2025-02-15,M
Z160,2025-02-16,H
Z160,2025-02-17,H
Z160,2025-02-18,L
Z160,2025-02-19,L
Z160,2025-02-20,L
Z160,2025-02-21,M
Z160,2025-02-22,L
Z160,2025-02-23,H
Z160,2025-02-24,L
Z160,2025-02-25,M
Z160,2025-02-26,M
Z160,2025-02-27,M
Z160,2025-02-28,M
Z160,2025-03-01,M
Z160,2025-03-02,H
Z160,2025-03-03,
Z160,2025-03-04,M
Z160,2025-03-05,H
Z160,2025-03-06,L
Z160,2025-03-07,L
Z160,2025-03-08,H
Z160,2025-03-09,L
Z160,2025-03-10,L
Z160,2025-03-11,M
Z160,2025-03-12,
Z160,2025-03-13,H
Z160,2025-03-14,M
Z160,2025-03-15,L
Z160,2025-03-16,M
Z160,2025-03-17,L
Z160,2025-03-18,L
Z160,2025-03-19,L
Z160,2025-03-20,L
Z160,2025-03-21,M
Z160,2025-03-22,M
Z160,2025-03-23,
Z160,2025-03-24,L
Z160,2025-03-25,H
Z160,2025-03-26,M
Z160,2025-03-27,L
Z160,2025-03-28,L
Z160,2025-03-29,M
Z160,2025-03-30,M
Z160,2025-03-31,M
Z161,2025-01-01,M
Z161,2025-01-02,L
Z161,2025-01-03,H
Z161,2025-01-04,M
Z161,2025-01-05,M
Z161,2025-01-06,M
Z161,2025-01-07,L
Z161,2025-01-08,M
Z161,2025-01-09,L
Z161,2025-01-10,L
Z161,2025-01-11,L
Z161,2025-01-12,L
Z161,2025-01-13,L
Z161,2025-01-14,M
Z161,2025-01-15,L
Z161,2025-01-16,H
Z161,2025-01-17,H
Z161,2025-01-18,H
Z161,2025-01-19,L
Z161,2025-01-20,L
Z161,2025-01-21,H
Z161,2025-01-22,M
Z161,2025-01-23,L
Z161,2025-01-24,M
Z161,2025-01-25,H
Z161,2025-01-26,M
Z161,2025-01-27,
Z161,2025-01-28,M
Z161,2025-01-29,L
Z161,2025-01-30,L
Z161,2025-01-31,M
Z161,2025-02-01,L
Z161,2025-02-02,M
Z161,2025-02-03,
Z161,2025-02-04,M
Z161,2025-02-05,M
Z161,2025-02-06,M
Z161,2025-02-07,H
Z161,2025-02-08,M
Z161,2025-02-09,L
Z161,2025-02-10,M
Z161,2025-02-11,M
Z161,2025-02-12,L
Z161,2025-02-13,h
Z161,2025-02-14,H
Z161,2025-02-15,L
Z161,2025-02-16,M
Z161,2025-02-17,
Z161,2025-02-18,M
Z161,2025-02-19,H
Z161,2025-02-20,M
Z161,2025-02-21,M
Z161,2025-02-22,L
Z161,2025-02-23,M
Z161,2025-02-24,
Z161,2025-02-25,M
Z161,2025-02-26,H
Z161,2025-02-27,H
Z161,2025-02-28,L
Z161,2025-03-01,L
Z161,2025-03-02,H
Z161,2025-03-03,L
Z161,2025-03-04,L
Z161,2025-03-05,M
Z161,2025-03-06,L
Z161,2025-03-07,L
Z161,2025-03-08,
Z161,2025-03-09,L
Z161,2025-03-10,M
Z161,2025-03-11,M
Z161,2025-03-12,M
Z161,2025-03-13,M
Z161,2025-03-14,M
Z161,2025-03-15,M
Z161,2025-03-16,H
Z161,2025-03-17,M
Z161,2025-03-18,L
Z161,2025-03-19,M
Z161,2025-03-20,H
Z161,2025-03-21,L
Z161,2025-03-22,M
Z161,2025-03-23,M
Z161,2025-03-24,H
Z161,2025-03-25,L
Z161,2025-03-26,M
Z161,2025-03-27,L
Z161,2025-03-28,L
Z161,2025-03-29,
Z161,2025-03-30,
Z161,2025-03-31,
Z162,2025-01-01,L
Z162,2025-01-02,M
Z162,2025-01-03,M
Z162,2025-01-04,L
Z162,2025-01-05,M
Z162,2025-01-06,M
Z162,2025-01-07,L
Z162,2025-01-08,L
Z162,2025-01-09,L
Z162,2025-01-10,L
Z162,2025-01-11,M
Z162,2025-01-12,L
Z162,2025-01-13,L
Z162,2025-01-14,L
Z162,2025-01-15,H
Z162,2025-01-16,L
Z162,2025-01-17,M
Z162,2025-01-18,M
Z162,2025-01-19,H
Z162,2025-01-20,
Z162,2025-01-21,M
Z162,2025-01-22,
Z162,2025-01-23,L
Z162,2025-01-24,L
Z162,2025-01-25,H
Z162,2025-01-26,L
Z162,2025-01-27,L
Z162,2025-01-28,M
Z162,2025-01-29,M
Z162,2025-01-30,
Z162,2025-01-31,
Z162,2025-02-01,L
Z162,2025-02-02,M
Z162,2025-02-03,L
Z162,2025-02-04,M
Z162,2025-02-05,L
Z162,2025-02-06,M
Z162,2025-02-07,L
Z162,2025-02-08,M
Z162,2025-02-09,H
Z162,2025-02-10,M
Z162,2025-02-11,M
Z162,2025-02-12,M
Z162,2025-02-13,L
Z162,2025-02-14,M
Z162,2025-02-15,L
Z162,2025-02-16,M
Z162,2025-02-17,M
Z162,2025-02-18,
Z162,2025-02-19,M
Z162,2025-02-20,M
Z162,2025-02-21,L
Z162,2025-02-22,M
Z162,2025-02-23,L
Z162,2025-02-24,
Z162,2025-02-25,L
Z162,2025-02-26,L
Z162,2025-02-27,L
Z162,2025-02-28,L
Z162,2025-03-01,
Z162,2025-03-02,L
Z162,2025-03-03,H
Z162,2025-03-04,L
Z162,2025-03-05,L
Z162,2025-03-06,L
Z162,2025-03-07,
Z162,2025-03-08,H
Z162,2025-03-09,M
Z162,2025-03-10,L
Z162,2025-03-11,L
Z162,2025-03-12,M
Z162,2025-03-13,M
Z162,2025-03-14,M
Z162,2025-03-15,H
Z162,2025-03-16,L
Z162,2025-03-17,H
Z162,2025-03-18,H
Z162,2025-03-19,l
Z162,2025-03-20,L
Z162,2025-03-21,L
Z162,2025-03-22,
Z162,2025-03-23,M
Z162,2025-03-24,L
Z162,2025-03-25,M
Z162,2025-03-26,H
Z162,2025-03-27,l
Z162,2025-03-28,M
Z162,2025-03-29,M
Z162,2025-03-30,M
Z162,2025-03-31,H
Z163,2025-01-01,L
Z163,2025-01-02,L
Z163,2025-01-03,L
Z163,2025-01-04,L
Z163,2025-01-05,L
Z163,2025-01-06,
Z163,2025-01-07,L
Z163,2025-01-08,M
Z163,2025-01-09,M
Z163,2025-01-10,M
Z163,2025-01-11,H
Z163,2025-01-12,L
Z163,2025-01-13,M
Z163,2025-01-14,L
Z163,2025-01-15,H
Z163,2025-01-16,m
Z163,2025-01-17,
Z163,2025-01-18,
Z163,2025-01-19,L
Z163,2025-01-20,L
Z163,2025-01-21,M
Z163,2025-01-22,L
Z163,2025-01-23,M
Z163,2025-01-24,M
Z163,2025-01-25,M
Z163,2025-01-26,L
Z163,2025-01-27,M
Z163,2025-01-28,M
Z163,2025-01-29,M
Z163,2025-01-30,H
Z163,2025-01-31,M
Z163,2025-02-01,L
Z163,2025-02-02,L
Z163,2025-02-03,H
Z163,2025-02-04,
Z163,2025-02-05,L
Z163,2025-02-06,M
Z163,2025-02-07,L
Z163,2025-02-08,M
Z163,2025-02-09,M
Z163,2025-02-10,M
Z163,2025-02-11,m
Z163,2025-02-12,m
Z163,2025-02-13,H
Z163,2025-02-14,L
Z163,2025-02-15,M
Z163,2025-02-16,M
Z163,2025-02-17,L
Z163,2025-02-18,
Z163,2025-02-19,H
Z163,2025-02-20,M
Z163,2025-02-21,L
Z163,2025-02-22,L
Z163,2025-02-23,H
Z163,2025-02-24,L
Z163,2025-02-25,M
Z163,2025-02-26,L
Z163,2025-02-27,M
Z163,2025-02-28,H
Z163,2025-03-01,M
Z163,2025-03-02,L
Z163,2025-03-03,M
Z163,2025-03-04,L
Z163,2025-03-05,M
Z163,2025-03-06,H
Z163,2025-03-07,H
Z163,2025-03-08,L
Z163,2025-03-09,M
Z163,2025-03-10,H
Z163,2025-03-11,M
Z163,2025-03-12,L
Z163,2025-03-13,M
Z163,2025-03-14,M
Z163,2025-03-15,
Z163,2025-03-16,L
Z163,2025-03-17,H
Z163,2025-03-18,M
Z163,2025-03-19,L
Z163,2025-03-20,H
Z163,2025-03-21,H
Z163,2025-03-22,M
Z163,2025-03-23,M
Z163,2025-03-24,H
Z163,2025-03-25,M
Z163,2025-03-26,M
Z163,2025-03-27,L
Z163,2025-03-28,H
Z163,2025-03-29,
Z163,2025-03-30,L
Z163,2025-03-31,L
Z164,2025-01-01,H
Z164,2025-01-02,M
Z164,2025-01-03,L
Z164,2025-01-04,
Z164,2025-01-05,M
Z164,2025-01-06,
Z164,2025-01-07,M
Z164,2025-01-08,M
Z164,2025-01-09,M
Z164,2025-01-10,L
Z164,2025-01-11,M
Z164,2025-01-12,L
Z164,2025-01-13,H
Z164,2025-01-14,
Z164,2025-01-15,M
Z164,2025-01-16,L
Z164,2025-01-17,L
Z164,2025-01-18,L
Z164,2025-01-19,L
Z164,2025-01-20,L
Z164,2025-01-21,L
Z164,2025-01-22,H
Z164,2025-01-23,L
Z164,2025-01-24,L
Z164,2025-01-25,M
Z164,2025-01-26,M
Z164,2025-01-27,L
Z164,2025-01-28,M
Z164,2025-01-29,L
Z164,2025-01-30,H
Z164,2025-01-31,
Z164,2025-02-01,L
Z164,2025-02-02,M
Z164,2025-02-03,H
Z164,2025-02-04,H
Z164,2025-02-05,M
Z164,2025-02-06,L
Z164,2025-02-07,H
Z164,2025-02-08,H
Z164,2025-02-09,L
Z164,2025-02-10,L
Z164,2025-02-11,M
Z164,2025-02-12,M
Z164,2025-02-13,M
Z164,2025-02-14,M
Z164,2025-02-15,M
Z164,2025-02-16,H
Z164,2025-02-17,L
Z164,2025-02-18,L
Z164,2025-02-19,
Z164,2025-02-20,M
Z164,2025-02-21,L
Z164,2025-02-22,M
Z164,2025-02-23,H
Z164,2025-02-24,M
Z164,2025-02-25,M
Z164,2025-02-26,M
Z164,2025-02-27,L
Z164,2025-02-28,L
Z164,2025-03-01,L
Z164,2025-03-02,M
Z164,2025-03-03,M
Z164,2025-03-04,
Z164,2025-03-05,M
Z164,2025-03-06,M
Z164,2025-03-07,H
Z164,2025-03-08,h
Z164,2025-03-09,
Z164,2025-03-10,M
Z164,2025-03-11,L
Z164,2025-03-12,H
Z164,2025-03-13,L
Z164,2025-03-14,M
Z164,2025-03-15,M
Z164,2025-03-16,M
Z164,2025-03-17,L
Z164,2025-03-18,H
Z164,2025-03-19,L
Z164,2025-03-20,M
Z164,2025-03-21,H
Z164,2025-03-22,
Z164,2025-03-23,L
Z164,2025-03-24,M
Z164,2025-03-25,
Z164,2025-03-26,L
Z164,2025-03-27,M
Z164,2025-03-28,M
Z164,2025-03-29,L
Z164,2025-03-30,H
Z164,2025-03-31,L
Z165,2025-01-01,L
Z165,2025-01-02,H
Z165,2025-01-03,L
Z165,2025-01-04,M
Z165,2025-01-05,M
Z165,2025-01-06,M
Z165,2025-01-07,
Z165,2025-01-08,M
Z165,2025-01-09,M
Z165,2025-01-10,M
Z165,2025-01-11,M
Z165,2025-01-12,M
Z165,2025-01-13,L
Z165,2025-01-14,M
Z165,2025-01-15,L
Z165,2025-01-16,L
Z165,2025-01-17,H
Z165,2025-01-18,L
Z165,2025-01-19,M
Z165,2025-01-20,
Z165,2025-01-21,H
Z165,2025-01-22,M
Z165,2025-01-23,l
Z165,2025-01-24,M
Z165,2025-01-25,M
Z165,2025-01-26,M
Z165,2025-01-27,L
Z165,2025-01-28,M
Z165,2025-01-29,H
Z165,2025-01-30,L
Z165,2025-01-31,L
Z165,2025-02-01,L
Z165,2025-02-02,L
Z165,2025-02-03,H
Z165,2025-02-04,M
Z165,2025-02-05,L
Z165,2025-02-06,H
Z165,2025-02-07,M
Z165,2025-02-08,L
Z165,2025-02-09,H
Z165,2025-02-10,H
Z165,2025-02-11,L
Z165,2025-02-12,M
Z165,2025-02-13,L
Z165,2025-02-14,H
Z165,2025-02-15,L
Z165,2025-02-16,L
Z165,2025-02-17,H
Z165,2025-02-18,
Z165,2025-02-19,M
Z165,2025-02-20,L
Z165,2025-02-21,
Z165,2025-02-22,L
Z165,2025-02-23,L
Z165,2025-02-24,
Z165,2025-02-25,M
Z165,2025-02-26,L
Z165,2025-02-27,M
Z165,2025-02-28,L
Z165,2025-03-01,L
Z165,2025-03-02,H
Z165,2025-03-03,M
Z165,2025-03-04,M
Z165,2025-03-05,M
Z165,2025-03-06,M
Z165,2025-03-07,M
Z165,2025-03-08,L
Z165,2025-03-09,M
Z165,2025-03-10,M
Z165,2025-03-11,L
Z165,2025-03-12,L
Z165,2025-03-13,L
Z165,2025-03-14,M
Z165,2025-03-15,M
Z165,2025-03-16,M
Z165,2025-03-17,H
Z165,2025-03-18,
Z165,2025-03-19,M
Z165,2025-03-20,M
Z165,2025-03-21,M
Z165,2025-03-22,L
Z165,2025-03-23,M
Z165,2025-03-24,M
Z165,2025-03-25,L
Z165,2025-03-26,M
Z165,2025-03-27,L
Z165,2025-03-28,M
Z165,2025-03-29,
Z165,2025-03-30,M
Z165,2025-03-31,L
Z166,2025-01-01,
Z166,2025-01-02,M
Z166,2025-01-03,L
Z166,2025-01-04,L
Z166,2025-01-05,M
Z166,2025-01-06,M
Z166,2025-01-07,L
Z166,2025-01-08,M
Z166,2025-01-09,L
Z166,2025-01-10,M
Z166,2025-01-11,L
Z166,2025-01-12,L
Z166,2025-01-13,M
Z166,2025-01-14,H
Z166,2025-01-15,M
Z166,2025-01-16,M
Z166,2025-01-17,L
Z166,2025-01-18,M
Z166,2025-01-19,H
Z166,2025-01-20,M
Z166,2025-01-21,M
Z166,2025-01-22,L
Z166,2025-01-23,M
Z166,2025-01-24,M
Z166,2025-01-25,L
Z166,2025-01-26,L
Z166,2025-01-27,L
Z166,2025-01-28,L
Z166,2025-01-29,L
Z166,2025-01-30,H
Z166,2025-01-31,L
Z166,2025-02-01,M
Z166,2025-02-02,M
Z166,2025-02-03,M
Z166,2025-02-04,M
Z166,2025-02-05,L
Z166,2025-02-06,M
Z166,2025-02-07,M
Z166,2025-02-08,L
Z166,2025-02-09,M
Z166,2025-02-10,H
Z166,2025-02-11,H
Z166,2025-02-12,L
Z166,2025-02-13,M
Z166,2025-02-14,L
Z166,2025-02-15,M
Z166,2025-02-16,
Z166,2025-02-17,L
Z166,2025-02-18,M
Z166,2025-02-19,H
Z166,2025-02-20,
Z166,2025-02-21,M
Z166,2025-02-22,L
Z166,2025-02-23,L
Z166,2025-02-24,M
Z166,2025-02-25,L
Z166,2025-02-26,L
Z166,2025-02-27,M
Z166,2025-02-28,M
Z166,2025-03-01,L
Z166,2025-03-02,M
Z166,2025-03-03,M
Z166,2025-03-04,L
Z166,2025-03-05,M
Z166,2025-03-06,M
Z166,2025-03-07,H
Z166,2025-03-08,L
Z166,2025-03-09,M
Z166,2025-03-10,H
Z166,2025-03-11,L
Z166,2025-03-12,H
Z166,2025-03-13,L
Z166,2025-03-14,L
Z166,2025-03-15,L
Z166,2025-03-16,M
Z166,2025-03-17,H
Z166,2025-03-18,L
Z166,2025-03-19,M
Z166,2025-03-20,H
Z166,2025-03-21,M
Z166,2025-03-22,M
Z166,2025-03-23,
Z166,2025-03-24,H
Z166,2025-03-25,L
Z166,2025-03-26,H
Z166,2025-03-27,M
Z166,2025-03-28,
Z166,2025-03-29,M
Z166,2025-03-30,M
Z166,2025-03-31,L
Z167,2025-01-01,
Z167,2025-01-02,L
Z167,2025-01-03,M
Z167,2025-01-04,L
Z167,2025-01-05,H
Z167,2025-01-06,H
Z167,2025-01-07,L
Z167,2025-01-08,M
Z167,2025-01-09,M
Z167,2025-01-10,M
Z167,2025-01-11,M
Z167,2025-01-12,M
Z167,2025-01-13,L
Z167,2025-01-14,M
Z167,2025-01-15,L
Z167,2025-01-16,M
Z167,2025-01-17,H
Z167,2025-01-18,L
Z167,2025-01-19,M
Z167,2025-01-20,h
Z167,2025-01-21,H
Z167,2025-01-22,L
Z167,2025-01-23,M
Z167,2025-01-24,M
Z167,2025-01-25,M
Z167,2025-01-26,M
Z167,2025-01-27,
Z167,2025-01-28,L
Z167,2025-01-29,H
Z167,2025-01-30,L
Z167,2025-01-31,L
Z167,2025-02-01,L
Z167,2025-02-02,L
Z167,2025-02-03,L
Z167,2025-02-04,H
Z167,2025-02-05,L
Z167,2025-02-06,L
Z167,2025-02-07,M
Z167,2025-02-08,L
Z167,2025-02-09,L
Z167,2025-02-10,M
Z167,2025-02-11,M
Z167,2025-02-12,M
Z167,2025-02-13,l
Z167,2025-02-14,L
Z167,2025-02-15,M
Z167,2025-02-16,L
Z167,2025-02-17,L
Z167,2025-02-18,M
Z167,2025-02-19,L
Z167,2025-02-20,L
Z167,2025-02-21,M
Z167,2025-02-22,H
Z167,2025-02-23,M
Z167,2025-02-24,M
Z167,2025-02-25,L
Z167,2025-02-26,L
