zone_id,date,tourist_visits
Z146,2025-03-21,374.0
Z146,2025-03-22,682.0
Z146,2025-03-23,933.0
Z146,2025-03-24,371.0
Z146,2025-03-25,598.0
Z146,2025-03-26,
Z146,2025-03-27,652.0
Z146,2025-03-28,797.0
Z146,2025-03-29,527.0
Z146,2025-03-30,361.0
Z146,2025-03-31,551.0
Z147,2025-01-01,298.0
Z147,2025-01-02,18.0
Z147,2025-01-03,201.0
Z147,2025-01-04,
Z147,2025-01-05,136.0
Z147,2025-01-06,5.0
Z147,2025-01-07,
Z147,2025-01-08,851.0
Z147,2025-01-09,
Z147,2025-01-10,471.0
Z147,2025-01-11,
Z147,2025-01-12,
Z147,2025-01-13,931.0
Z147,2025-01-14,690.0
Z147,2025-01-15,436.0
Z147,2025-01-16,508.0
Z147,2025-01-17,904.0
Z147,2025-01-18,87.0
Z147,2025-01-19,152.0
Z147,2025-01-20,972.0
Z147,2025-01-21,928.0
Z147,2025-01-22,636.0
Z147,2025-01-23,727.0
Z147,2025-01-24,711.0
Z147,2025-01-25,
Z147,2025-01-26,188.0
Z147,2025-01-27,104.0
Z147,2025-01-28,569.0
Z147,2025-01-29,680.0
Z147,2025-01-30,503.0
Z147,2025-01-31,615.0
Z147,2025-02-01,159.0
Z147,2025-02-02,747.0
Z147,2025-02-03,169.0
Z147,2025-02-04,72.0
Z147,2025-02-05,579.0
Z147,2025-02-06,186.0
Z147,2025-02-07,683.0
Z147,2025-02-08,773.0
Z147,2025-02-09,475.0
Z147,2025-02-10,685.0
Z147,2025-02-11,460.0
Z147,2025-02-12,778.0
Z147,2025-02-13,872.0
Z147,2025-02-14,466.0
Z147,2025-02-15,573.0
Z147,2025-02-16,422.0
Z147,2025-02-17,414.0
Z147,2025-02-18,318.0
Z147,2025-02-19,450.0
Z147,2025-02-20,639.0
Z147,2025-02-21,457.0
Z147,2025-02-22,79.0
Z147,2025-02-23,412.0
Z147,2025-02-24,425.0
Z147,2025-02-25,541.0
Z147,2025-02-26,458.0
Z147,2025-02-27,273.0
Z147,2025-02-28,120.0
Z147,2025-03-01,577.0
Z147,2025-03-02,443.0
Z147,2025-03-03,637.0
Z147,2025-03-04,627.0
Z147,2025-03-05,224.0
Z147,2025-03-06,878.0
Z147,2025-03-07,12.0
Z147,2025-03-08,868.0
Z147,2025-03-09,620.0
Z147,2025-03-10,284.0
Z147,2025-03-11,589.0
Z147,2025-03-12,710.0
Z147,2025-03-13,707.0
Z147,2025-03-14,594.0
Z147,2025-03-15,730.0
Z147,2025-03-16,608.0
Z147,2025-03-17,49.0
Z147,2025-03-18,3.0
Z147,2025-03-19,220.0
Z147,2025-03-20,492.0
Z147,2025-03-21,923.0
Z147,2025-03-22,413.0
Z147,2025-03-23,280.0
Z147,2025-03-24,365.0
Z147,2025-03-25,873.0
Z147,2025-03-26,786.0
Z147,2025-03-27,988.0
Z147,2025-03-28,454.0
Z147,2025-03-29,179.0
Z147,2025-03-30,365.0
Z147,2025-03-31,974.0
Z148,2025-01-01,877.0
Z148,2025-01-02,165.0
Z148,2025-01-03,655.0
Z148,2025-01-04,914.0
Z148,2025-01-05,657.0
Z148,2025-01-06,722.0
Z148,2025-01-07,460.0
Z148,2025-01-08,702.0
Z148,2025-01-09,102.0
Z148,2025-01-10,877.0
Z148,2025-01-11,528.0
Z148,2025-01-12,839.0
Z148,2025-01-13,576.0
Z148,2025-01-14,268.0
Z148,2025-01-15,174.0
Z148,2025-01-16,155.0
Z148,2025-01-17,81.0
Z148,2025-01-18,305.0
Z148,2025-01-19,250.0
Z148,2025-01-20,894.0
Z148,2025-01-21,685.0
Z148,2025-01-22,617.0
Z148,2025-01-23,824.0
Z148,2025-01-24,
Z148,2025-01-25,779.0
Z148,2025-01-26,375.0
Z148,2025-01-27,185.0
Z148,2025-01-28,572.0
Z148,2025-01-29,
Z148,2025-01-30,
Z148,2025-01-31,983.0
Z148,2025-02-01,59.0
Z148,2025-02-02,527.0
Z148,2025-02-03,101.0
Z148,2025-02-04,834.0
Z148,2025-02-05,272.0
Z148,2025-02-06,511.0
Z148,2025-02-07,693.0
Z148,2025-02-08,862.0
Z148,2025-02-09,91.0
Z148,2025-02-10,366.0
Z148,2025-02-11,
Z148,2025-02-12,109.0
Z148,2025-02-13,373.0
Z148,2025-02-14,577.0
Z148,2025-02-15,
Z148,2025-02-16,892.0
Z148,2025-02-17,355.0
Z148,2025-02-18,492.0
Z148,2025-02-19,926.0
Z148,2025-02-20,120.0
Z148,2025-02-21,555.0
Z148,2025-02-22,614.0
Z148,2025-02-23,115.0
Z148,2025-02-24,131.0
Z148,2025-02-25,604.0
Z148,2025-02-26,415.0
Z148,2025-02-27,
Z148,2025-02-28,395.0
Z148,2025-03-01,850.0
Z148,2025-03-02,129.0
Z148,2025-03-03,782.0
Z148,2025-03-04,362.0
Z148,2025-03-05,441.0
Z148,2025-03-06,379.0
Z148,2025-03-07,404.0
Z148,2025-03-08,819.0
Z148,2025-03-09,802.0
Z148,2025-03-10,703.0
Z148,2025-03-11,758.0
Z148,2025-03-12,838.0
Z148,2025-03-13,65.0
Z148,2025-03-14,280.0
Z148,2025-03-15,874.0
Z148,2025-03-16,102.0
Z148,2025-03-17,795.0
Z148,2025-03-18,103.0
Z148,2025-03-19,25.0
Z148,2025-03-20,533.0
Z148,2025-03-21,795.0
Z148,2025-03-22,668.0
Z148,2025-03-23,725.0
Z148,2025-03-24,773.0
Z148,2025-03-25,147.0
Z148,2025-03-26,428.0
Z148,2025-03-27,784.0
Z148,2025-03-28,309.0
Z148,2025-03-29,283.0
Z148,2025-03-30,979.0
Z148,2025-03-31,83.0
Z149,2025-01-01,953.0
Z149,2025-01-02,
Z149,2025-01-03,924.0
Z149,2025-01-04,909.0
Z149,2025-01-05,552.0
Z149,2025-01-06,718.0
Z149,2025-01-07,
Z149,2025-01-08,108.0
Z149,2025-01-09,313.0
Z149,2025-01-10,687.0
Z149,2025-01-11,512.0
Z149,2025-01-12,185.0
Z149,2025-01-13,440.0
Z149,2025-01-14,22.0
Z149,2025-01-15,874.0
Z149,2025-01-16,178.0
Z149,2025-01-17,65.0
Z149,2025-01-18,766.0
Z149,2025-01-19,80.0
Z149,2025-01-20,913.0
Z149,2025-01-21,893.0
Z149,2025-01-22,675.0
Z149,2025-01-23,134.0
Z149,2025-01-24,384.0
Z149,2025-01-25,488.0
Z149,2025-01-26,386.0
Z149,2025-01-27,230.0
Z149,2025-01-28,870.0
Z149,2025-01-29,646.0
Z149,2025-01-30,766.0
Z149,2025-01-31,899.0
Z149,2025-02-01,569.0
Z149,2025-02-02,986.0
Z149,2025-02-03,965.0
Z149,2025-02-04,805.0
Z149,2025-02-05,86.0
Z149,2025-02-06,85.0
Z149,2025-02-07,850.0
Z149,2025-02-08,141.0
Z149,2025-02-09,299.0
Z149,2025-02-10,350.0
Z149,2025-02-11,952.0
Z149,2025-02-12,397.0
Z149,2025-02-13,961.0
Z149,2025-02-14,91.0
Z149,2025-02-15,100.0
Z149,2025-02-16,840.0
Z149,2025-02-17,894.0
Z149,2025-02-18,388.0
Z149,2025-02-19,706.0
Z149,2025-02-20,323.0
Z149,2025-02-21,133.0
Z149,2025-02-22,338.0
Z149,2025-02-23,100.0
Z149,2025-02-24,669.0
Z149,2025-02-25,242.0
Z149,2025-02-26,671.0
Z149,2025-02-27,4.0
Z149,2025-02-28,410.0
Z149,2025-03-01,823.0
Z149,2025-03-02,925.0
Z149,2025-03-03,119.0
Z149,2025-03-04,420.0
Z149,2025-03-05,
Z149,2025-03-06,822.0
Z149,2025-03-07,630.0
Z149,2025-03-08,901.0
Z149,2025-03-09,
Z149,2025-03-10,763.0
Z149,2025-03-11,737.0
Z149,2025-03-12,991.0
Z149,2025-03-13,809.0
Z149,2025-03-14,977.0
Z149,2025-03-15,801.0
Z149,2025-03-16,873.0
Z149,2025-03-17,112.0
Z149,2025-03-18,938.0
Z149,2025-03-19,579.0
Z149,2025-03-20,647.0
Z149,2025-03-21,
Z149,2025-03-22,423.0
Z149,2025-03-23,386.0
Z149,2025-03-24,
Z149,2025-03-25,279.0
Z149,2025-03-26,75.0
Z149,2025-03-27,876.0
Z149,2025-03-28,507.0
Z149,2025-03-29,12.0
Z149,2025-03-30,3.0
Z149,2025-03-31,883.0
Z150,2025-01-01,197.0
Z150,2025-01-02,33.0
Z150,2025-01-03,114.0
Z150,2025-01-04,626.0
Z150,2025-01-05,472.0
Z150,2025-01-06,537.0
Z150,2025-01-07,894.0
Z150,2025-01-08,472.0
Z150,2025-01-09,541.0
Z150,2025-01-10,
Z150,2025-01-11,443.0
Z150,2025-01-12,151.0
Z150,2025-01-13,368.0
Z150,2025-01-14,817.0
Z150,2025-01-15,295.0
Z150,2025-01-16,613.0
Z150,2025-01-17,81.0
Z150,2025-01-18,385.0
Z150,2025-01-19,
Z150,2025-01-20,990.0
Z150,2025-01-21,
Z150,2025-01-22,336.0
Z150,2025-01-23,193.0
Z150,2025-01-24,546.0
Z150,2025-01-25,470.0
Z150,2025-01-26,499.0
Z150,2025-01-27,161.0
Z150,2025-01-28,767.0
Z150,2025-01-29,217.0
Z150,2025-01-30,151.0
Z150,2025-01-31,690.0
Z150,2025-02-01,913.0
Z150,2025-02-02,927.0
Z150,2025-02-03,258.0
Z150,2025-02-04,7.0
Z150,2025-02-05,691.0
Z150,2025-02-06,628.0
Z150,2025-02-07,96.0
Z150,2025-02-08,20.0
Z150,2025-02-09,642.0
Z150,2025-02-10,525.0
Z150,2025-02-11,801.0
Z150,2025-02-12,238.0
Z150,2025-02-13,61.0
Z150,2025-02-14,827.0
Z150,2025-02-15,579.0
Z150,2025-02-16,389.0
Z150,2025-02-17,213.0
Z150,2025-02-18,422.0
Z150,2025-02-19,819.0
Z150,2025-02-20,
Z150,2025-02-21,564.0
Z150,2025-02-22,506.0
Z150,2025-02-23,644.0
Z150,2025-02-24,534.0
Z150,2025-02-25,490.0
Z150,2025-02-26,600.0
Z150,2025-02-27,717.0
Z150,2025-02-28,237.0
Z150,2025-03-01,416.0
Z150,2025-03-02,56.0
Z150,2025-03-03,88.0
Z150,2025-03-04,591.0
Z150,2025-03-05,417.0
Z150,2025-03-06,541.0
Z150,2025-03-07,14.0
Z150,2025-03-08,857.0
Z150,2025-03-09,858.0
Z150,2025-03-10,596.0
Z150,2025-03-11,
Z150,2025-03-12,326.0
Z150,2025-03-13,263.0
Z150,2025-03-14,883.0
Z150,2025-03-15,166.0
Z150,2025-03-16,
Z150,2025-03-17,124.0
Z150,2025-03-18,380.0
Z150,2025-03-19,
Z150,2025-03-20,215.0
Z150,2025-03-21,149.0
Z150,2025-03-22,258.0
Z150,2025-03-23,945.0
Z150,2025-03-24,372.0
Z150,2025-03-25,147.0
Z150,2025-03-26,927.0
Z150,2025-03-27,227.0
Z150,2025-03-28,157.0
Z150,2025-03-29,755.0
Z150,2025-03-30,245.0
Z150,2025-03-31,900.0
Z151,2025-01-01,707.0
Z151,2025-01-02,155.0
Z151,2025-01-03,648.0
Z151,2025-01-04,
Z151,2025-01-05,195.0
Z151,2025-01-06,806.0
Z151,2025-01-07,993.0
Z151,2025-01-08,225.0
Z151,2025-01-09,247.0
Z151,2025-01-10,824.0
Z151,2025-01-11,143.0
Z151,2025-01-12,671.0
Z151,2025-01-13,434.0
Z151,2025-01-14,106.0
Z151,2025-01-15,571.0
Z151,2025-01-16,533.0
Z151,2025-01-17,257.0
Z151,2025-01-18,903.0
Z151,2025-01-19,471.0
Z151,2025-01-20,77.0
Z151,2025-01-21,411.0
Z151,2025-01-22,323.0
Z151,2025-01-23,993.0
Z151,2025-01-24,90.0
Z151,2025-01-25,289.0
Z151,2025-01-26,516.0
Z151,2025-01-27,313.0
Z151,2025-01-28,358.0
Z151,2025-01-29,396.0
Z151,2025-01-30,193.0
Z151,2025-01-31,933.0
Z151,2025-02-01,
Z151,2025-02-02,509.0
Z151,2025-02-03,872.0
Z151,2025-02-04,434.0
Z151,2025-02-05,912.0
Z151,2025-02-06,470.0
Z151,2025-02-07,349.0
Z151,2025-02-08,475.0
Z151,2025-02-09,766.0
Z151,2025-02-10,826.0
Z151,2025-02-11,103.0
Z151,2025-02-12,105.0
Z151,2025-02-13,974.0
Z151,2025-02-14,215.0
Z151,2025-02-15,159.0
Z151,2025-02-16,129.0
Z151,2025-02-17,816.0
Z151,2025-02-18,141.0
Z151,2025-02-19,348.0
Z151,2025-02-20,326.0
Z151,2025-02-21,604.0
Z151,2025-02-22,58.0
Z151,2025-02-23,645.0
Z151,2025-02-24,
Z151,2025-02-25,46.0
Z151,2025-02-26,783.0
Z151,2025-02-27,412.0
Z151,2025-02-28,826.0
Z151,2025-03-01,603.0
Z151,2025-03-02,846.0
Z151,2025-03-03,390.0
Z151,2025-03-04,17.0
Z151,2025-03-05,541.0
Z151,2025-03-06,437.0
Z151,2025-03-07,661.0
Z151,2025-03-08,655.0
Z151,2025-03-09,290.0
Z151,2025-03-10,602.0
Z151,2025-03-11,769.0
Z151,2025-03-12,30.0
Z151,2025-03-13,
Z151,2025-03-14,923.0
Z151,2025-03-15,873.0
Z151,2025-03-16,285.0
Z151,2025-03-17,292.0
Z151,2025-03-18,48.0
Z151,2025-03-19,113.0
Z151,2025-03-20,809.0
Z151,2025-03-21,989.0
Z151,2025-03-22,621.0
Z151,2025-03-23,923.0
Z151,2025-03-24,602.0
Z151,2025-03-25,125.0
Z151,2025-03-26,761.0
Z151,2025-03-27,385.0
Z151,2025-03-28,372.0
Z151,2025-03-29,232.0
Z151,2025-03-30,634.0
Z151,2025-03-31,630.0
Z152,2025-01-01,198.0
Z152,2025-01-02,582.0
Z152,2025-01-03,692.0
Z152,2025-01-04,939.0
Z152,2025-01-05,722.0
Z152,2025-01-06,352.0
Z152,2025-01-07,949.0
Z152,2025-01-08,97.0
Z152,2025-01-09,882.0
Z152,2025-01-10,619.0
Z152,2025-01-11,728.0
Z152,2025-01-12,542.0
Z152,2025-01-13,806.0
Z152,2025-01-14,700.0
Z152,2025-01-15,743.0
Z152,2025-01-16,505.0
Z152,2025-01-17,200.0
Z152,2025-01-18,677.0
Z152,2025-01-19,86.0
Z152,2025-01-20,55.0
Z152,2025-01-21,651.0
Z152,2025-01-22,377.0
Z152,2025-01-23,477.0
Z152,2025-01-24,261.0
Z152,2025-01-25,759.0
Z152,2025-01-26,763.0
Z152,2025-01-27,303.0
Z152,2025-01-28,909.0
Z152,2025-01-29,223.0
Z152,2025-01-30,196.0
Z152,2025-01-31,586.0
Z152,2025-02-01,711.0
Z152,2025-02-02,731.0
Z152,2025-02-03,241.0
Z152,2025-02-04,651.0
Z152,2025-02-05,87.0
Z152,2025-02-06,484.0
Z152,2025-02-07,959.0
Z152,2025-02-08,
Z152,2025-02-09,275.0
Z152,2025-02-10,815.0
Z152,2025-02-11,272.0
Z152,2025-02-12,143.0
Z152,2025-02-13,696.0
Z152,2025-02-14,219.0
Z152,2025-02-15,361.0
Z152,2025-02-16,483.0
Z152,2025-02-17,
Z152,2025-02-18,606.0
Z152,2025-02-19,427.0
Z152,2025-02-20,
Z152,2025-02-21,742.0
Z152,2025-02-22,917.0
Z152,2025-02-23,373.0
Z152,2025-02-24,284.0
Z152,2025-02-25,665.0
Z152,2025-02-26,86.0
Z152,2025-02-27,60.0
Z152,2025-02-28,330.0
Z152,2025-03-01,687.0
Z152,2025-03-02,9.0
Z152,2025-03-03,930.0
Z152,2025-03-04,109.0
Z152,2025-03-05,
Z152,2025-03-06,889.0
Z152,2025-03-07,755.0
Z152,2025-03-08,228.0
Z152,2025-03-09,308.0
Z152,2025-03-10,152.0
Z152,2025-03-11,635.0
Z152,2025-03-12,743.0
Z152,2025-03-13,
Z152,2025-03-14,283.0
Z152,2025-03-15,716.0
Z152,2025-03-16,
Z152,2025-03-17,550.0
Z152,2025-03-18,227.0
Z152,2025-03-19,270.0
Z152,2025-03-20,886.0
Z152,2025-03-21,
Z152,2025-03-22,513.0
Z152,2025-03-23,184.0
Z152,2025-03-24,926.0
Z152,2025-03-25,399.0
Z152,2025-03-26,633.0
Z152,2025-03-27,155.0
Z152,2025-03-28,290.0
Z152,2025-03-29,72.0
Z152,2025-03-30,510.0
Z152,2025-03-31,926.0
Z153,2025-01-01,509.0
Z153,2025-01-02,158.0
Z153,2025-01-03,813.0
Z153,2025-01-04,566.0
Z153,2025-01-05,260.0
Z153,2025-01-06,249.0
Z153,2025-01-07,170.0
Z153,2025-01-08,744.0
Z153,2025-01-09,179.0
Z153,2025-01-10,743.0
Z153,2025-01-11,492.0
Z153,2025-01-12,219.0
Z153,2025-01-13,449.0
Z153,2025-01-14,940.0
Z153,2025-01-15,
Z153,2025-01-16,182.0
Z153,2025-01-17,846.0
Z153,2025-01-18,648.0
Z153,2025-01-19,391.0
Z153,2025-01-20,458.0
Z153,2025-01-21,990.0
Z153,2025-01-22,642.0
Z153,2025-01-23,223.0
Z153,2025-01-24,342.0
Z153,2025-01-25,576.0
Z153,2025-01-26,
Z153,2025-01-27,155.0
Z153,2025-01-28,761.0
Z153,2025-01-29,577.0
Z153,2025-01-30,699.0
Z153,2025-01-31,180.0
Z153,2025-02-01,417.0
Z153,2025-02-02,985.0
Z153,2025-02-03,234.0
Z153,2025-02-04,738.0
Z153,2025-02-05,264.0
Z153,2025-02-06,193.0
Z153,2025-02-07,64.0
Z153,2025-02-08,28.0
Z153,2025-02-09,721.0
Z153,2025-02-10,591.0
Z153,2025-02-11,801.0
Z153,2025-02-12,499.0
Z153,2025-02-13,218.0
Z153,2025-02-14,373.0
Z153,2025-02-15,869.0
Z153,2025-02-16,771.0
Z153,2025-02-17,264.0
Z153,2025-02-18,965.0
Z153,2025-02-19,889.0
Z153,2025-02-20,463.0
Z153,2025-02-21,133.0
Z153,2025-02-22,712.0
Z153,2025-02-23,982.0
Z153,2025-02-24,625.0
Z153,2025-02-25,310.0
Z153,2025-02-26,883.0
Z153,2025-02-27,942.0
Z153,2025-02-28,707.0
Z153,2025-03-01,367.0
Z153,2025-03-02,276.0
Z153,2025-03-03,600.0
Z153,2025-03-04,210.0
Z153,2025-03-05,672.0
Z153,2025-03-06,190.0
Z153,2025-03-07,351.0
Z153,2025-03-08,319.0
Z153,2025-03-09,544.0
Z153,2025-03-10,145.0
Z153,2025-03-11,160.0
Z153,2025-03-12,215.0
Z153,2025-03-13,141.0
Z153,2025-03-14,811.0
Z153,2025-03-15,614.0
Z153,2025-03-16,982.0
Z153,2025-03-17,341.0
Z153,2025-03-18,950.0
Z153,2025-03-19,325.0
Z153,2025-03-20,639.0
Z153,2025-03-21,39.0
Z153,2025-03-22,16.0
Z153,2025-03-23,263.0
Z153,2025-03-24,533.0
Z153,2025-03-25,847.0
Z153,2025-03-26,463.0
Z153,2025-03-27,103.0
Z153,2025-03-28,
Z153,2025-03-29,396.0
Z153,2025-03-30,939.0
Z153,2025-03-31,607.0
Z154,2025-01-01,502.0
Z154,2025-01-02,935.0
Z154,2025-01-03,698.0
Z154,2025-01-04,382.0
Z154,2025-01-05,
Z154,2025-01-06,632.0
Z154,2025-01-07,724.0
Z154,2025-01-08,952.0
Z154,2025-01-09,578.0
Z154,2025-01-10,84.0
Z154,2025-01-11,90.0
Z154,2025-01-12,14.0
Z154,2025-01-13,375.0
Z154,2025-01-14,111.0
Z154,2025-01-15,354.0
Z154,2025-01-16,40.0
Z154,2025-01-17,122.0
Z154,2025-01-18,
Z154,2025-01-19,791.0
Z154,2025-01-20,398.0
Z154,2025-01-21,377.0
Z154,2025-01-22,970.0
Z154,2025-01-23,875.0
Z154,2025-01-24,482.0
Z154,2025-01-25,748.0
Z154,2025-01-26,956.0
Z154,2025-01-27,701.0
Z154,2025-01-28,294.0
Z154,2025-01-29,
Z154,2025-01-30,492.0
Z154,2025-01-31,187.0
Z154,2025-02-01,246.0
Z154,2025-02-02,579.0
Z154,2025-02-03,615.0
Z154,2025-02-04,474.0
Z154,2025-02-05,764.0
Z154,2025-02-06,844.0
Z154,2025-02-07,11.0
Z154,2025-02-08,185.0
Z154,2025-02-09,563.0
Z154,2025-02-10,718.0
Z154,2025-02-11,142.0
Z154,2025-02-12,926.0
Z154,2025-02-13,481.0
Z154,2025-02-14,387.0
Z154,2025-02-15,165.0
Z154,2025-02-16,945.0
Z154,2025-02-17,534.0
Z154,2025-02-18,538.0
Z154,2025-02-19,327.0
Z154,2025-02-20,937.0
Z154,2025-02-21,447.0
Z154,2025-02-22,224.0
Z154,2025-02-23,851.0
Z154,2025-02-24,395.0
Z154,2025-02-25,321.0
Z154,2025-02-26,657.0
Z154,2025-02-27,250.0
Z154,2025-02-28,867.0
Z154,2025-03-01,899.0
Z154,2025-03-02,45.0
Z154,2025-03-03,476.0
Z154,2025-03-04,89.0
Z154,2025-03-05,65.0
Z154,2025-03-06,278.0
Z154,2025-03-07,36.0
Z154,2025-03-08,630.0
Z154,2025-03-09,370.0
Z154,2025-03-10,175.0
Z154,2025-03-11,477.0
Z154,2025-03-12,63.0
Z154,2025-03-13,644.0
Z154,2025-03-14,945.0
Z154,2025-03-15,698.0
Z154,2025-03-16,153.0
Z154,2025-03-17,235.0
Z154,2025-03-18,904.0
Z154,2025-03-19,307.0
Z154,2025-03-20,590.0
Z154,2025-03-21,348.0
Z154,2025-03-22,250.0
Z154,2025-03-23,394.0
Z154,2025-03-24,558.0
Z154,2025-03-25,998.0
Z154,2025-03-26,
Z154,2025-03-27,
Z154,2025-03-28,424.0
Z154,2025-03-29,476.0
Z154,2025-03-30,108.0
Z154,2025-03-31,540.0
Z155,2025-01-01,530.0
Z155,2025-01-02,808.0
Z155,2025-01-03,631.0
Z155,2025-01-04,516.0
Z155,2025-01-05,831.0
Z155,2025-01-06,917.0
Z155,2025-01-07,895.0
Z155,2025-01-08,40.0
Z155,2025-01-09,32.0
Z155,2025-01-10,105.0
Z155,2025-01-11,367.0
Z155,2025-01-12,120.0
Z155,2025-01-13,862.0
Z155,2025-01-14,811.0
Z155,2025-01-15,
Z155,2025-01-16,919.0
Z155,2025-01-17,248.0
Z155,2025-01-18,227.0
Z155,2025-01-19,
Z155,2025-01-20,
Z155,2025-01-21,404.0
Z155,2025-01-22,722.0
Z155,2025-01-23,12.0
Z155,2025-01-24,84.0
Z155,2025-01-25,300.0
Z155,2025-01-26,902.0
Z155,2025-01-27,758.0
Z155,2025-01-28,497.0
Z155,2025-01-29,263.0
Z155,2025-01-30,253.0
Z155,2025-01-31,703.0
Z155,2025-02-01,136.0
Z155,2025-02-02,249.0
Z155,2025-02-03,479.0
Z155,2025-02-04,891.0
Z155,2025-02-05,583.0
Z155,2025-02-06,841.0
Z155,2025-02-07,960.0
Z155,2025-02-08,
Z155,2025-02-09,293.0
Z155,2025-02-10,
Z155,2025-02-11,606.0
Z155,2025-02-12,93.0
Z155,2025-02-13,142.0
Z155,2025-02-14,778.0
Z155,2025-02-15,60.0
Z155,2025-02-16,212.0
Z155,2025-02-17,911.0
Z155,2025-02-18,819.0
Z155,2025-02-19,
Z155,2025-02-20,70.0
Z155,2025-02-21,10.0
Z155,2025-02-22,285.0
Z155,2025-02-23,
Z155,2025-02-24,554.0
Z155,2025-02-25,171.0
Z155,2025-02-26,287.0
Z155,2025-02-27,17.0
Z155,2025-02-28,158.0
Z155,2025-03-01,
Z155,2025-03-02,989.0
Z155,2025-03-03,231.0
Z155,2025-03-04,138.0
Z155,2025-03-05,181.0
Z155,2025-03-06,199.0
Z155,2025-03-07,973.0
Z155,2025-03-08,117.0
Z155,2025-03-09,863.0
Z155,2025-03-10,849.0
Z155,2025-03-11,544.0
Z155,2025-03-12,728.0
Z155,2025-03-13,348.0
Z155,2025-03-14,673.0
Z155,2025-03-15,22.0
Z155,2025-03-16,732.0
Z155,2025-03-17,
Z155,2025-03-18,98.0
Z155,2025-03-19,576.0
Z155,2025-03-20,598.0
Z155,2025-03-21,99.0
Z155,2025-03-22,384.0
Z155,2025-03-23,834.0
Z155,2025-03-24,
Z155,2025-03-25,593.0
Z155,2025-03-26,560.0
Z155,2025-03-27,801.0
Z155,2025-03-28,599.0
Z155,2025-03-29,210.0
Z155,2025-03-30,315.0
Z155,2025-03-31,1.0
Z156,2025-01-01,691.0
Z156,2025-01-02,96.0
Z156,2025-01-03,981.0
Z156,2025-01-04,631.0
Z156,2025-01-05,833.0
Z156,2025-01-06,427.0
Z156,2025-01-07,133.0
Z156,2025-01-08,
Z156,2025-01-09,915.0
Z156,2025-01-10,663.0
Z156,2025-01-11,271.0
Z156,2025-01-12,799.0
Z156,2025-01-13,
Z156,2025-01-14,122.0
Z156,2025-01-15,28.0
Z156,2025-01-16,608.0
Z156,2025-01-17,914.0
Z156,2025-01-18,329.0
Z156,2025-01-19,998.0
Z156,2025-01-20,731.0
Z156,2025-01-21,388.0
Z156,2025-01-22,149.0
Z156,2025-01-23,875.0
Z156,2025-01-24,594.0
Z156,2025-01-25,771.0
Z156,2025-01-26,939.0
Z156,2025-01-27,851.0
Z156,2025-01-28,103.0
Z156,2025-01-29,200.0
Z156,2025-01-30,915.0
Z156,2025-01-31,955.0
Z156,2025-02-01,529.0
Z156,2025-02-02,946.0
Z156,2025-02-03,953.0
Z156,2025-02-04,29.0
Z156,2025-02-05,154.0
Z156,2025-02-06,182.0
Z156,2025-02-07,812.0
Z156,2025-02-08,858.0
Z156,2025-02-09,754.0
Z156,2025-02-10,589.0
Z156,2025-02-11,152.0
Z156,2025-02-12,918.0
Z156,2025-02-13,756.0
Z156,2025-02-14,226.0
Z156,2025-02-15,620.0
Z156,2025-02-16,
Z156,2025-02-17,965.0
Z156,2025-02-18,872.0
Z156,2025-02-19,809.0
Z156,2025-02-20,511.0
Z156,2025-02-21,62.0
Z156,2025-02-22,882.0
Z156,2025-02-23,905.0
Z156,2025-02-24,320.0
Z156,2025-02-25,403.0
Z156,2025-02-26,898.0
Z156,2025-02-27,
Z156,2025-02-28,294.0
Z156,2025-03-01,686.0
Z156,2025-03-02,147.0
Z156,2025-03-03,995.0
Z156,2025-03-04,432.0
Z156,2025-03-05,237.0
Z156,2025-03-06,543.0
Z156,2025-03-07,248.0
Z156,2025-03-08,206.0
Z156,2025-03-09,614.0
Z156,2025-03-10,960.0
Z156,2025-03-11,752.0
Z156,2025-03-12,550.0
Z156,2025-03-13,987.0
Z156,2025-03-14,540.0
Z156,2025-03-15,415.0
Z156,2025-03-16,320.0
Z156,2025-03-17,508.0
Z156,2025-03-18,711.0
Z156,2025-03-19,673.0
Z156,2025-03-20,424.0
Z156,2025-03-21,706.0
Z156,2025-03-22,230.0
Z156,2025-03-23,560.0
Z156,2025-03-24,152.0
Z156,2025-03-25,201.0
Z156,2025-03-26,143.0
Z156,2025-03-27,
Z156,2025-03-28,524.0
Z156,2025-03-29,329.0
Z156,2025-03-30,301.0
Z156,2025-03-31,891.0
Z157,2025-01-01,115.0
Z157,2025-01-02,224.0
Z157,2025-01-03,447.0
Z157,2025-01-04,934.0
Z157,2025-01-05,837.0
Z157,2025-01-06,708.0
Z157,2025-01-07,960.0
Z157,2025-01-08,486.0
Z157,2025-01-09,949.0
Z157,2025-01-10,765.0
Z157,2025-01-11,347.0
Z157,2025-01-12,60.0
Z157,2025-01-13,3.0
Z157,2025-01-14,225.0
Z157,2025-01-15,953.0
Z157,2025-01-16,996.0
Z157,2025-01-17,385.0
Z157,2025-01-18,859.0
Z157,2025-01-19,386.0
Z157,2025-01-20,
Z157,2025-01-21,691.0
Z157,2025-01-22,967.0
Z157,2025-01-23,86.0
Z157,2025-01-24,311.0
Z157,2025-01-25,82.0
Z157,2025-01-26,743.0
Z157,2025-01-27,381.0
Z157,2025-01-28,825.0
Z157,2025-01-29,834.0
Z157,2025-01-30,602.0
Z157,2025-01-31,296.0
Z157,2025-02-01,844.0
Z157,2025-02-02,950.0
