zone_id,date,bike_availability
Z170,2025-02-03,8.0
Z170,2025-02-04,18.0
Z170,2025-02-05,34.0
Z170,2025-02-06,167.0
Z170,2025-02-07,
Z170,2025-02-08,52.0
Z170,2025-02-09,127.0
Z170,2025-02-10,37.0
Z170,2025-02-11,160.0
Z170,2025-02-12,51.0
Z170,2025-02-13,79.0
Z170,2025-02-14,154.0
Z170,2025-02-15,6.0
Z170,2025-02-16,38.0
Z170,2025-02-17,111.0
Z170,2025-02-18,103.0
Z170,2025-02-19,183.0
Z170,2025-02-20,42.0
Z170,2025-02-21,136.0
Z170,2025-02-22,26.0
Z170,2025-02-23,191.0
Z170,2025-02-24,87.0
Z170,2025-02-25,130.0
Z170,2025-02-26,34.0
Z170,2025-02-27,111.0
Z170,2025-02-28,20.0
Z170,2025-03-01,133.0
Z170,2025-03-02,84.0
Z170,2025-03-03,151.0
Z170,2025-03-04,22.0
Z170,2025-03-05,49.0
Z170,2025-03-06,100.0
Z170,2025-03-07,144.0
Z170,2025-03-08,90.0
Z170,2025-03-09,90.0
Z170,2025-03-10,65.0
Z170,2025-03-11,47.0
Z170,2025-03-12,120.0
Z170,2025-03-13,31.0
Z170,2025-03-14,55.0
Z170,2025-03-15,162.0
Z170,2025-03-16,
Z170,2025-03-17,61.0
Z170,2025-03-18,133.0
Z170,2025-03-19,155.0
Z170,2025-03-20,118.0
Z170,2025-03-21,35.0
Z170,2025-03-22,
Z170,2025-03-23,128.0
Z170,2025-03-24,9.0
Z170,2025-03-25,58.0
Z170,2025-03-26,14.0
Z170,2025-03-27,
Z170,2025-03-28,105.0
Z170,2025-03-29,190.0
Z170,2025-03-30,
Z170,2025-03-31,195.0
Z171,2025-01-01,37.0
Z171,2025-01-02,73.0
Z171,2025-01-03,64.0
Z171,2025-01-04,133.0
Z171,2025-01-05,121.0
Z171,2025-01-06,20.0
Z171,2025-01-07,9.0
Z171,2025-01-08,37.0
Z171,2025-01-09,111.0
Z171,2025-01-10,
Z171,2025-01-11,
Z171,2025-01-12,136.0
Z171,2025-01-13,
Z171,2025-01-14,109.0
Z171,2025-01-15,109.0
Z171,2025-01-16,24.0
Z171,2025-01-17,118.0
Z171,2025-01-18,92.0
Z171,2025-01-19,133.0
Z171,2025-01-20,17.0
Z171,2025-01-21,150.0
Z171,2025-01-22,77.0
Z171,2025-01-23,126.0
Z171,2025-01-24,15.0
Z171,2025-01-25,45.0
Z171,2025-01-26,184.0
Z171,2025-01-27,165.0
Z171,2025-01-28,91.0
Z171,2025-01-29,109.0
Z171,2025-01-30,191.0
Z171,2025-01-31,149.0
Z171,2025-02-01,108.0
Z171,2025-02-02,64.0
Z171,2025-02-03,179.0
Z171,2025-02-04,192.0
Z171,2025-02-05,107.0
Z171,2025-02-06,
Z171,2025-02-07,173.0
Z171,2025-02-08,
Z171,2025-02-09,30.0
Z171,2025-02-10,86.0
Z171,2025-02-11,159.0
Z171,2025-02-12,190.0
Z171,2025-02-13,136.0
Z171,2025-02-14,
Z171,2025-02-15,77.0
Z171,2025-02-16,8.0
Z171,2025-02-17,149.0
Z171,2025-02-18,31.0
Z171,2025-02-19,82.0
Z171,2025-02-20,179.0
Z171,2025-02-21,158.0
Z171,2025-02-22,25.0
Z171,2025-02-23,130.0
Z171,2025-02-24,115.0
Z171,2025-02-25,110.0
Z171,2025-02-26,85.0
Z171,2025-02-27,111.0
Z171,2025-02-28,64.0
Z171,2025-03-01,31.0
Z171,2025-03-02,2.0
Z171,2025-03-03,106.0
Z171,2025-03-04,196.0
Z171,2025-03-05,190.0
Z171,2025-03-06,
Z171,2025-03-07,39.0
Z171,2025-03-08,13.0
Z171,2025-03-09,46.0
Z171,2025-03-10,77.0
Z171,2025-03-11,193.0
Z171,2025-03-12,59.0
Z171,2025-03-13,47.0
Z171,2025-03-14,
Z171,2025-03-15,90.0
Z171,2025-03-16,136.0
Z171,2025-03-17,6.0
Z171,2025-03-18,
Z171,2025-03-19,171.0
Z171,2025-03-20,42.0
Z171,2025-03-21,95.0
Z171,2025-03-22,131.0
Z171,2025-03-23,91.0
Z171,2025-03-24,111.0
Z171,2025-03-25,5.0
Z171,2025-03-26,6.0
Z171,2025-03-27,103.0
Z171,2025-03-28,104.0
Z171,2025-03-29,78.0
Z171,2025-03-30,139.0
Z171,2025-03-31,129.0
Z172,2025-01-01,77.0
Z172,2025-01-02,118.0
Z172,2025-01-03,47.0
Z172,2025-01-04,75.0
Z172,2025-01-05,164.0
Z172,2025-01-06,45.0
Z172,2025-01-07,185.0
Z172,2025-01-08,34.0
Z172,2025-01-09,71.0
Z172,2025-01-10,
Z172,2025-01-11,2.0
Z172,2025-01-12,154.0
Z172,2025-01-13,104.0
Z172,2025-01-14,152.0
Z172,2025-01-15,170.0
Z172,2025-01-16,35.0
Z172,2025-01-17,141.0
Z172,2025-01-18,89.0
Z172,2025-01-19,127.0
Z172,2025-01-20,26.0
Z172,2025-01-21,166.0
Z172,2025-01-22,135.0
Z172,2025-01-23,70.0
Z172,2025-01-24,108.0
Z172,2025-01-25,46.0
Z172,2025-01-26,32.0
Z172,2025-01-27,42.0
Z172,2025-01-28,17.0
Z172,2025-01-29,151.0
Z172,2025-01-30,104.0
Z172,2025-01-31,60.0
Z172,2025-02-01,1.0
Z172,2025-02-02,168.0
Z172,2025-02-03,1.0
Z172,2025-02-04,191.0
Z172,2025-02-05,148.0
Z172,2025-02-06,192.0
Z172,2025-02-07,186.0
Z172,2025-02-08,114.0
Z172,2025-02-09,
Z172,2025-02-10,105.0
Z172,2025-02-11,135.0
Z172,2025-02-12,
Z172,2025-02-13,
Z172,2025-02-14,69.0
Z172,2025-02-15,19.0
Z172,2025-02-16,
Z172,2025-02-17,134.0
Z172,2025-02-18,50.0
Z172,2025-02-19,131.0
Z172,2025-02-20,6.0
Z172,2025-02-21,90.0
Z172,2025-02-22,49.0
Z172,2025-02-23,19.0
Z172,2025-02-24,161.0
Z172,2025-02-25,112.0
Z172,2025-02-26,198.0
Z172,2025-02-27,7.0
Z172,2025-02-28,42.0
Z172,2025-03-01,83.0
Z172,2025-03-02,30.0
Z172,2025-03-03,
Z172,2025-03-04,121.0
Z172,2025-03-05,
Z172,2025-03-06,76.0
Z172,2025-03-07,172.0
Z172,2025-03-08,198.0
Z172,2025-03-09,152.0
Z172,2025-03-10,6.0
Z172,2025-03-11,127.0
Z172,2025-03-12,110.0
Z172,2025-03-13,115.0
Z172,2025-03-14,28.0
Z172,2025-03-15,169.0
Z172,2025-03-16,95.0
Z172,2025-03-17,15.0
Z172,2025-03-18,65.0
Z172,2025-03-19,140.0
Z172,2025-03-20,
Z172,2025-03-21,42.0
Z172,2025-03-22,166.0
Z172,2025-03-23,41.0
Z172,2025-03-24,124.0
Z172,2025-03-25,12.0
Z172,2025-03-26,19.0
Z172,2025-03-27,42.0
Z172,2025-03-28,172.0
Z172,2025-03-29,190.0
Z172,2025-03-30,43.0
Z172,2025-03-31,169.0
Z173,2025-01-01,
Z173,2025-01-02,70.0
Z173,2025-01-03,170.0
Z173,2025-01-04,85.0
Z173,2025-01-05,91.0
Z173,2025-01-06,53.0
Z173,2025-01-07,77.0
Z173,2025-01-08,189.0
Z173,2025-01-09,60.0
Z173,2025-01-10,164.0
Z173,2025-01-11,
Z173,2025-01-12,129.0
Z173,2025-01-13,75.0
Z173,2025-01-14,19.0
Z173,2025-01-15,
Z173,2025-01-16,66.0
Z173,2025-01-17,22.0
Z173,2025-01-18,107.0
Z173,2025-01-19,89.0
Z173,2025-01-20,78.0
Z173,2025-01-21,154.0
Z173,2025-01-22,75.0
Z173,2025-01-23,72.0
Z173,2025-01-24,51.0
Z173,2025-01-25,33.0
Z173,2025-01-26,33.0
Z173,2025-01-27,24.0
Z173,2025-01-28,116.0
Z173,2025-01-29,177.0
Z173,2025-01-30,19.0
Z173,2025-01-31,
Z173,2025-02-01,142.0
Z173,2025-02-02,58.0
Z173,2025-02-03,189.0
Z173,2025-02-04,170.0
Z173,2025-02-05,
Z173,2025-02-06,151.0
Z173,2025-02-07,83.0
Z173,2025-02-08,164.0
Z173,2025-02-09,108.0
Z173,2025-02-10,127.0
Z173,2025-02-11,82.0
Z173,2025-02-12,
Z173,2025-02-13,161.0
Z173,2025-02-14,183.0
Z173,2025-02-15,55.0
Z173,2025-02-16,20.0
Z173,2025-02-17,8.0
Z173,2025-02-18,56.0
Z173,2025-02-19,
Z173,2025-02-20,61.0
Z173,2025-02-21,64.0
Z173,2025-02-22,89.0
Z173,2025-02-23,177.0
Z173,2025-02-24,49.0
Z173,2025-02-25,110.0
Z173,2025-02-26,20.0
Z173,2025-02-27,42.0
Z173,2025-02-28,23.0
Z173,2025-03-01,52.0
Z173,2025-03-02,11.0
Z173,2025-03-03,104.0
Z173,2025-03-04,195.0
Z173,2025-03-05,178.0
Z173,2025-03-06,148.0
Z173,2025-03-07,34.0
Z173,2025-03-08,120.0
Z173,2025-03-09,193.0
Z173,2025-03-10,
Z173,2025-03-11,27.0
Z173,2025-03-12,92.0
Z173,2025-03-13,187.0
Z173,2025-03-14,100.0
Z173,2025-03-15,132.0
Z173,2025-03-16,191.0
Z173,2025-03-17,190.0
Z173,2025-03-18,60.0
Z173,2025-03-19,93.0
Z173,2025-03-20,14.0
Z173,2025-03-21,23.0
Z173,2025-03-22,194.0
Z173,2025-03-23,
Z173,2025-03-24,44.0
Z173,2025-03-25,159.0
Z173,2025-03-26,72.0
Z173,2025-03-27,73.0
Z173,2025-03-28,136.0
Z173,2025-03-29,115.0
Z173,2025-03-30,139.0
Z173,2025-03-31,165.0
Z174,2025-01-01,29.0
Z174,2025-01-02,163.0
Z174,2025-01-03,166.0
Z174,2025-01-04,47.0
Z174,2025-01-05,62.0
Z174,2025-01-06,53.0
Z174,2025-01-07,124.0
Z174,2025-01-08,
Z174,2025-01-09,
Z174,2025-01-10,120.0
Z174,2025-01-11,
Z174,2025-01-12,13.0
Z174,2025-01-13,159.0
Z174,2025-01-14,181.0
Z174,2025-01-15,148.0
Z174,2025-01-16,134.0
Z174,2025-01-17,112.0
Z174,2025-01-18,120.0
Z174,2025-01-19,49.0
Z174,2025-01-20,56.0
Z174,2025-01-21,16.0
Z174,2025-01-22,49.0
Z174,2025-01-23,165.0
Z174,2025-01-24,159.0
Z174,2025-01-25,179.0
Z174,2025-01-26,149.0
Z174,2025-01-27,147.0
Z174,2025-01-28,199.0
Z174,2025-01-29,49.0
Z174,2025-01-30,80.0
Z174,2025-01-31,40.0
Z174,2025-02-01,75.0
Z174,2025-02-02,104.0
Z174,2025-02-03,20.0
Z174,2025-02-04,173.0
Z174,2025-02-05,161.0
Z174,2025-02-06,182.0
Z174,2025-02-07,98.0
Z174,2025-02-08,3.0
Z174,2025-02-09,64.0
Z174,2025-02-10,111.0
Z174,2025-02-11,152.0
Z174,2025-02-12,17.0
Z174,2025-02-13,10.0
Z174,2025-02-14,15.0
Z174,2025-02-15,194.0
Z174,2025-02-16,25.0
Z174,2025-02-17,20.0
Z174,2025-02-18,192.0
Z174,2025-02-19,137.0
Z174,2025-02-20,138.0
Z174,2025-02-21,54.0
Z174,2025-02-22,105.0
Z174,2025-02-23,161.0
Z174,2025-02-24,193.0
Z174,2025-02-25,142.0
Z174,2025-02-26,
Z174,2025-02-27,73.0
Z174,2025-02-28,114.0
Z174,2025-03-01,12.0
Z174,2025-03-02,194.0
Z174,2025-03-03,184.0
Z174,2025-03-04,119.0
Z174,2025-03-05,146.0
Z174,2025-03-06,175.0
Z174,2025-03-07,175.0
Z174,2025-03-08,136.0
Z174,2025-03-09,16.0
Z174,2025-03-10,143.0
Z174,2025-03-11,3.0
Z174,2025-03-12,74.0
Z174,2025-03-13,62.0
Z174,2025-03-14,108.0
Z174,2025-03-15,42.0
Z174,2025-03-16,35.0
Z174,2025-03-17,86.0
Z174,2025-03-18,21.0
Z174,2025-03-19,178.0
Z174,2025-03-20,8.0
Z174,2025-03-21,195.0
Z174,2025-03-22,34.0
Z174,2025-03-23,134.0
Z174,2025-03-24,81.0
Z174,2025-03-25,126.0
Z174,2025-03-26,91.0
Z174,2025-03-27,
Z174,2025-03-28,187.0
Z174,2025-03-29,25.0
Z174,2025-03-30,79.0
Z174,2025-03-31,110.0
Z175,2025-01-01,191.0
Z175,2025-01-02,34.0
Z175,2025-01-03,185.0
Z175,2025-01-04,155.0
Z175,2025-01-05,169.0
Z175,2025-01-06,152.0
Z175,2025-01-07,161.0
Z175,2025-01-08,109.0
Z175,2025-01-09,10.0
Z175,2025-01-10,27.0
Z175,2025-01-11,193.0
Z175,2025-01-12,36.0
Z175,2025-01-13,83.0
Z175,2025-01-14,
Z175,2025-01-15,41.0
Z175,2025-01-16,108.0
Z175,2025-01-17,12.0
Z175,2025-01-18,8.0
Z175,2025-01-19,16.0
Z175,2025-01-20,143.0
Z175,2025-01-21,165.0
Z175,2025-01-22,170.0
Z175,2025-01-23,35.0
Z175,2025-01-24,
Z175,2025-01-25,12.0
Z175,2025-01-26,50.0
Z175,2025-01-27,101.0
Z175,2025-01-28,165.0
Z175,2025-01-29,192.0
Z175,2025-01-30,199.0
Z175,2025-01-31,107.0
Z175,2025-02-01,161.0
Z175,2025-02-02,0.0
Z175,2025-02-03,162.0
Z175,2025-02-04,157.0
Z175,2025-02-05,39.0
Z175,2025-02-06,59.0
Z175,2025-02-07,
Z175,2025-02-08,37.0
Z175,2025-02-09,145.0
Z175,2025-02-10,100.0
Z175,2025-02-11,187.0
Z175,2025-02-12,61.0
Z175,2025-02-13,160.0
Z175,2025-02-14,163.0
Z175,2025-02-15,127.0
Z175,2025-02-16,3.0
Z175,2025-02-17,160.0
Z175,2025-02-18,159.0
Z175,2025-02-19,24.0
Z175,2025-02-20,25.0
Z175,2025-02-21,172.0
Z175,2025-02-22,175.0
Z175,2025-02-23,
Z175,2025-02-24,89.0
Z175,2025-02-25,11.0
Z175,2025-02-26,117.0
Z175,2025-02-27,137.0
Z175,2025-02-28,
Z175,2025-03-01,
Z175,2025-03-02,71.0
Z175,2025-03-03,95.0
Z175,2025-03-04,17.0
Z175,2025-03-05,
Z175,2025-03-06,12.0
Z175,2025-03-07,72.0
Z175,2025-03-08,151.0
Z175,2025-03-09,170.0
Z175,2025-03-10,162.0
Z175,2025-03-11,0.0
Z175,2025-03-12,190.0
Z175,2025-03-13,154.0
Z175,2025-03-14,142.0
Z175,2025-03-15,102.0
Z175,2025-03-16,44.0
Z175,2025-03-17,101.0
Z175,2025-03-18,
Z175,2025-03-19,77.0
Z175,2025-03-20,130.0
Z175,2025-03-21,
Z175,2025-03-22,104.0
Z175,2025-03-23,60.0
Z175,2025-03-24,142.0
Z175,2025-03-25,52.0
Z175,2025-03-26,4.0
Z175,2025-03-27,125.0
Z175,2025-03-28,117.0
Z175,2025-03-29,175.0
Z175,2025-03-30,3.0
Z175,2025-03-31,124.0
Z176,2025-01-01,69.0
Z176,2025-01-02,158.0
Z176,2025-01-03,196.0
Z176,2025-01-04,74.0
Z176,2025-01-05,84.0
Z176,2025-01-06,116.0
Z176,2025-01-07,77.0
Z176,2025-01-08,154.0
Z176,2025-01-09,109.0
Z176,2025-01-10,88.0
Z176,2025-01-11,176.0
Z176,2025-01-12,77.0
Z176,2025-01-13,116.0
Z176,2025-01-14,68.0
Z176,2025-01-15,191.0
Z176,2025-01-16,156.0
Z176,2025-01-17,137.0
Z176,2025-01-18,165.0
Z176,2025-01-19,62.0
Z176,2025-01-20,46.0
Z176,2025-01-21,163.0
Z176,2025-01-22,98.0
Z176,2025-01-23,172.0
Z176,2025-01-24,43.0
Z176,2025-01-25,173.0
Z176,2025-01-26,48.0
Z176,2025-01-27,172.0
Z176,2025-01-28,8.0
Z176,2025-01-29,70.0
Z176,2025-01-30,2.0
Z176,2025-01-31,122.0
Z176,2025-02-01,81.0
Z176,2025-02-02,117.0
Z176,2025-02-03,70.0
Z176,2025-02-04,82.0
Z176,2025-02-05,143.0
Z176,2025-02-06,121.0
Z176,2025-02-07,36.0
Z176,2025-02-08,185.0
Z176,2025-02-09,93.0
Z176,2025-02-10,56.0
Z176,2025-02-11,115.0
Z176,2025-02-12,35.0
Z176,2025-02-13,109.0
Z176,2025-02-14,151.0
Z176,2025-02-15,92.0
Z176,2025-02-16,11.0
Z176,2025-02-17,182.0
Z176,2025-02-18,172.0
Z176,2025-02-19,7.0
Z176,2025-02-20,79.0
Z176,2025-02-21,133.0
Z176,2025-02-22,42.0
Z176,2025-02-23,65.0
Z176,2025-02-24,22.0
Z176,2025-02-25,142.0
Z176,2025-02-26,194.0
Z176,2025-02-27,17.0
Z176,2025-02-28,86.0
Z176,2025-03-01,175.0
Z176,2025-03-02,110.0
Z176,2025-03-03,
Z176,2025-03-04,115.0
Z176,2025-03-05,56.0
Z176,2025-03-06,2.0
Z176,2025-03-07,151.0
Z176,2025-03-08,5.0
Z176,2025-03-09,97.0
Z176,2025-03-10,54.0
Z176,2025-03-11,170.0
Z176,2025-03-12,18.0
Z176,2025-03-13,45.0
Z176,2025-03-14,84.0
Z176,2025-03-15,
Z176,2025-03-16,184.0
Z176,2025-03-17,68.0
Z176,2025-03-18,150.0
Z176,2025-03-19,33.0
Z176,2025-03-20,102.0
Z176,2025-03-21,
Z176,2025-03-22,65.0
Z176,2025-03-23,124.0
Z176,2025-03-24,47.0
Z176,2025-03-25,190.0
Z176,2025-03-26,
Z176,2025-03-27,58.0
Z176,2025-03-28,141.0
Z176,2025-03-29,180.0
Z176,2025-03-30,78.0
Z176,2025-03-31,
Z177,2025-01-01,20.0
Z177,2025-01-02,
Z177,2025-01-03,69.0
Z177,2025-01-04,199.0
Z177,2025-01-05,64.0
Z177,2025-01-06,130.0
Z177,2025-01-07,86.0
Z177,2025-01-08,103.0
Z177,2025-01-09,55.0
Z177,2025-01-10,70.0
Z177,2025-01-11,184.0
Z177,2025-01-12,194.0
Z177,2025-01-13,136.0
Z177,2025-01-14,30.0
Z177,2025-01-15,20.0
Z177,2025-01-16,158.0
Z177,2025-01-17,199.0
Z177,2025-01-18,
Z177,2025-01-19,192.0
Z177,2025-01-20,73.0
Z177,2025-01-21,147.0
Z177,2025-01-22,33.0
Z177,2025-01-23,99.0
Z177,2025-01-24,94.0
Z177,2025-01-25,182.0
Z177,2025-01-26,98.0
Z177,2025-01-27,25.0
Z177,2025-01-28,23.0
Z177,2025-01-29,144.0
Z177,2025-01-30,160.0
Z177,2025-01-31,81.0
Z177,2025-02-01,99.0
Z177,2025-02-02,169.0
Z177,2025-02-03,195.0
Z177,2025-02-04,48.0
Z177,2025-02-05,109.0
Z177,2025-02-06,101.0
Z177,2025-02-07,26.0
Z177,2025-02-08,140.0
Z177,2025-02-09,14.0
Z177,2025-02-10,
Z177,2025-02-11,147.0
Z177,2025-02-12,79.0
Z177,2025-02-13,83.0
Z177,2025-02-14,
Z177,2025-02-15,141.0
Z177,2025-02-16,100.0
Z177,2025-02-17,121.0
Z177,2025-02-18,94.0
Z177,2025-02-19,139.0
Z177,2025-02-20,80.0
Z177,2025-02-21,24.0
Z177,2025-02-22,
Z177,2025-02-23,110.0
Z177,2025-02-24,38.0
Z177,2025-02-25,69.0
Z177,2025-02-26,39.0
Z177,2025-02-27,24.0
Z177,2025-02-28,163.0
Z177,2025-03-01,117.0
Z177,2025-03-02,137.0
Z177,2025-03-03,109.0
Z177,2025-03-04,137.0
Z177,2025-03-05,
Z177,2025-03-06,121.0
Z177,2025-03-07,115.0
Z177,2025-03-08,123.0
Z177,2025-03-09,140.0
Z177,2025-03-10,165.0
Z177,2025-03-11,83.0
Z177,2025-03-12,134.0
Z177,2025-03-13,3.0
Z177,2025-03-14,107.0
Z177,2025-03-15,196.0
Z177,2025-03-16,168.0
Z177,2025-03-17,176.0
Z177,2025-03-18,82.0
Z177,2025-03-19,174.0
Z177,2025-03-20,189.0
Z177,2025-03-21,188.0
Z177,2025-03-22,57.0
Z177,2025-03-23,62.0
Z177,2025-03-24,7.0
Z177,2025-03-25,134.0
Z177,2025-03-26,153.0
Z177,2025-03-27,84.0
Z177,2025-03-28,172.0
Z177,2025-03-29,
Z177,2025-03-30,103.0
Z177,2025-03-31,192.0
Z178,2025-01-01,176.0
Z178,2025-01-02,159.0
Z178,2025-01-03,153.0
Z178,2025-01-04,7.0
Z178,2025-01-05,91.0
Z178,2025-01-06,96.0
Z178,2025-01-07,94.0
Z178,2025-01-08,51.0
Z178,2025-01-09,195.0
Z178,2025-01-10,33.0
Z178,2025-01-11,83.0
Z178,2025-01-12,118.0
Z178,2025-01-13,18.0
Z178,2025-01-14,54.0
Z178,2025-01-15,130.0
Z178,2025-01-16,118.0
Z178,2025-01-17,52.0
Z178,2025-01-18,96.0
Z178,2025-01-19,13.0
Z178,2025-01-20,66.0
Z178,2025-01-21,32.0
Z178,2025-01-22,51.0
Z178,2025-01-23,25.0
Z178,2025-01-24,109.0
Z178,2025-01-25,3.0
Z178,2025-01-26,22.0
Z178,2025-01-27,171.0
Z178,2025-01-28,150.0
Z178,2025-01-29,140.0
Z178,2025-01-30,194.0
Z178,2025-01-31,161.0
Z178,2025-02-01,60.0
Z178,2025-02-02,25.0
Z178,2025-02-03,102.0
Z178,2025-02-04,165.0
Z178,2025-02-05,69.0
Z178,2025-02-06,25.0
Z178,2025-02-07,9.0
Z178,2025-02-08,
Z178,2025-02-09,67.0
Z178,2025-02-10,0.0
Z178,2025-02-11,18.0
Z178,2025-02-12,182.0
Z178,2025-02-13,82.0
Z178,2025-02-14,32.0
Z178,2025-02-15,57.0
Z178,2025-02-16,48.0
Z178,2025-02-17,32.0
Z178,2025-02-18,126.0
Z178,2025-02-19,95.0
Z178,2025-02-20,
Z178,2025-02-21,96.0
Z178,2025-02-22,4.0
Z178,2025-02-23,101.0
Z178,2025-02-24,6.0
Z178,2025-02-25,75.0
Z178,2025-02-26,119.0
Z178,2025-02-27,93.0
Z178,2025-02-28,155.0
Z178,2025-03-01,145.0
Z178,2025-03-02,40.0
Z178,2025-03-03,158.0
Z178,2025-03-04,125.0
Z178,2025-03-05,
Z178,2025-03-06,112.0
Z178,2025-03-07,158.0
Z178,2025-03-08,186.0
Z178,2025-03-09,157.0
Z178,2025-03-10,111.0
Z178,2025-03-11,
Z178,2025-03-12,194.0
Z178,2025-03-13,58.0
Z178,2025-03-14,71.0
Z178,2025-03-15,141.0
Z178,2025-03-16,156.0
Z178,2025-03-17,96.0
Z178,2025-03-18,130.0
Z178,2025-03-19,64.0
Z178,2025-03-20,152.0
Z178,2025-03-21,195.0
Z178,2025-03-22,13.0
Z178,2025-03-23,142.0
Z178,2025-03-24,187.0
Z178,2025-03-25,14.0
Z178,2025-03-26,58.0
Z178,2025-03-27,24.0
Z178,2025-03-28,73.0
Z178,2025-03-29,19.0
Z178,2025-03-30,106.0
Z178,2025-03-31,111.0
Z179,2025-01-01,59.0
Z179,2025-01-02,183.0
Z179,2025-01-03,110.0
Z179,2025-01-04,46.0
Z179,2025-01-05,35.0
Z179,2025-01-06,193.0
Z179,2025-01-07,41.0
Z179,2025-01-08,130.0
Z179,2025-01-09,9.0
Z179,2025-01-10,194.0
Z179,2025-01-11,20.0
Z179,2025-01-12,
Z179,2025-01-13,119.0
Z179,2025-01-14,75.0
Z179,2025-01-15,56.0
Z179,2025-01-16,38.0
Z179,2025-01-17,106.0
Z179,2025-01-18,164.0
Z179,2025-01-19,
Z179,2025-01-20,92.0
Z179,2025-01-21,166.0
Z179,2025-01-22,161.0
Z179,2025-01-23,167.0
Z179,2025-01-24,49.0
Z179,2025-01-25,105.0
Z179,2025-01-26,99.0
Z179,2025-01-27,111.0
Z179,2025-01-28,48.0
Z179,2025-01-29,102.0
Z179,2025-01-30,80.0
Z179,2025-01-31,35.0
Z179,2025-02-01,48.0
Z179,2025-02-02,149.0
Z179,2025-02-03,6.0
Z179,2025-02-04,89.0
Z179,2025-02-05,155.0
Z179,2025-02-06,60.0
Z179,2025-02-07,153.0
Z179,2025-02-08,13.0
Z179,2025-02-09,54.0
Z179,2025-02-10,44.0
Z179,2025-02-11,134.0
Z179,2025-02-12,22.0
Z179,2025-02-13,56.0
Z179,2025-02-14,155.0
Z179,2025-02-15,14.0
Z179,2025-02-16,148.0
Z179,2025-02-17,93.0
Z179,2025-02-18,179.0
Z179,2025-02-19,63.0
Z179,2025-02-20,190.0
Z179,2025-02-21,157.0
Z179,2025-02-22,168.0
Z179,2025-02-23,167.0
Z179,2025-02-24,13.0
Z179,2025-02-25,180.0
Z179,2025-02-26,105.0
Z179,2025-02-27,157.0
Z179,2025-02-28,140.0
Z179,2025-03-01,186.0
Z179,2025-03-02,12.0
Z179,2025-03-03,148.0
Z179,2025-03-04,161.0
Z179,2025-03-05,
Z179,2025-03-06,103.0
Z179,2025-03-07,111.0
Z179,2025-03-08,25.0
Z179,2025-03-09,98.0
Z179,2025-03-10,111.0
Z179,2025-03-11,137.0
Z179,2025-03-12,196.0
Z179,2025-03-13,10.0
Z179,2025-03-14,47.0
Z179,2025-03-15,147.0
Z179,2025-03-16,150.0
Z179,2025-03-17,141.0
Z179,2025-03-18,160.0
Z179,2025-03-19,127.0
Z179,2025-03-20,112.0
Z179,2025-03-21,116.0
Z179,2025-03-22,185.0
Z179,2025-03-23,141.0
Z179,2025-03-24,14.0
Z179,2025-03-25,53.0
Z179,2025-03-26,14.0
Z179,2025-03-27,118.0
Z179,2025-03-28,167.0
Z179,2025-03-29,191.0
Z179,2025-03-30,157.0
Z179,2025-03-31,20.0
Z180,2025-01-01,145.0
Z180,2025-01-02,172.0
Z180,2025-01-03,7.0
Z180,2025-01-04,64.0
Z180,2025-01-05,152.0
Z180,2025-01-06,185.0
Z180,2025-01-07,165.0
Z180,2025-01-08,188.0
Z180,2025-01-09,96.0
Z180,2025-01-10,
Z180,2025-01-11,23.0
Z180,2025-01-12,61.0
Z180,2025-01-13,89.0
Z180,2025-01-14,69.0
Z180,2025-01-15,130.0
Z180,2025-01-16,
Z180,2025-01-17,
Z180,2025-01-18,
Z180,2025-01-19,86.0
Z180,2025-01-20,30.0
Z180,2025-01-21,71.0
Z180,2025-01-22,162.0
Z180,2025-01-23,99.0
Z180,2025-01-24,169.0
Z180,2025-01-25,4.0
Z180,2025-01-26,0.0
Z180,2025-01-27,101.0
Z180,2025-01-28,74.0
Z180,2025-01-29,84.0
Z180,2025-01-30,154.0
Z180,2025-01-31,78.0
Z180,2025-02-01,190.0
Z180,2025-02-02,119.0
Z180,2025-02-03,118.0
Z180,2025-02-04,44.0
Z180,2025-02-05,
Z180,2025-02-06,148.0
Z180,2025-02-07,133.0
Z180,2025-02-08,106.0
Z180,2025-02-09,185.0
Z180,2025-02-10,138.0
Z180,2025-02-11,69.0
Z180,2025-02-12,126.0
Z180,2025-02-13,167.0
Z180,2025-02-14,111.0
Z180,2025-02-15,153.0
Z180,2025-02-16,173.0
Z180,2025-02-17,63.0
Z180,2025-02-18,100.0
Z180,2025-02-19,91.0
Z180,2025-02-20,11.0
Z180,2025-02-21,109.0
Z180,2025-02-22,
Z180,2025-02-23,128.0
Z180,2025-02-24,96.0
Z180,2025-02-25,112.0
Z180,2025-02-26,149.0
Z180,2025-02-27,12.0
Z180,2025-02-28,178.0
Z180,2025-03-01,
Z180,2025-03-02,79.0
Z180,2025-03-03,
Z180,2025-03-04,55.0
Z180,2025-03-05,
Z180,2025-03-06,189.0
Z180,2025-03-07,150.0
Z180,2025-03-08,80.0
Z180,2025-03-09,66.0
Z180,2025-03-10,86.0
Z180,2025-03-11,69.0
Z180,2025-03-12,163.0
Z180,2025-03-13,50.0
Z180,2025-03-14,25.0
Z180,2025-03-15,33.0
Z180,2025-03-16,117.0
Z180,2025-03-17,74.0
Z180,2025-03-18,182.0
Z180,2025-03-19,16.0
Z180,2025-03-20,83.0
Z180,2025-03-21,35.0
