zone_id,date,parking_capacity
Z176,2025-01-17,420.0
Z176,2025-01-18,480.0
Z176,2025-01-19,783.0
Z176,2025-01-20,474.0
Z176,2025-01-21,479.0
Z176,2025-01-22,659.0
Z176,2025-01-23,265.0
Z176,2025-01-24,260.0
Z176,2025-01-25,399.0
Z176,2025-01-26,773.0
Z176,2025-01-27,
Z176,2025-01-28,302.0
Z176,2025-01-29,748.0
Z176,2025-01-30,595.0
Z176,2025-01-31,855.0
Z176,2025-02-01,
Z176,2025-02-02,923.0
Z176,2025-02-03,303.0
Z176,2025-02-04,632.0
Z176,2025-02-05,380.0
Z176,2025-02-06,795.0
Z176,2025-02-07,140.0
Z176,2025-02-08,394.0
Z176,2025-02-09,587.0
Z176,2025-02-10,631.0
Z176,2025-02-11,176.0
Z176,2025-02-12,703.0
Z176,2025-02-13,391.0
Z176,2025-02-14,478.0
Z176,2025-02-15,454.0
Z176,2025-02-16,669.0
Z176,2025-02-17,382.0
Z176,2025-02-18,952.0
Z176,2025-02-19,561.0
Z176,2025-02-20,338.0
Z176,2025-02-21,670.0
Z176,2025-02-22,152.0
Z176,2025-02-23,892.0
Z176,2025-02-24,921.0
Z176,2025-02-25,858.0
Z176,2025-02-26,383.0
Z176,2025-02-27,475.0
Z176,2025-02-28,187.0
Z176,2025-03-01,259.0
Z176,2025-03-02,351.0
Z176,2025-03-03,129.0
Z176,2025-03-04,491.0
Z176,2025-03-05,258.0
Z176,2025-03-06,920.0
Z176,2025-03-07,895.0
Z176,2025-03-08,149.0
Z176,2025-03-09,954.0
Z176,2025-03-10,900.0
Z176,2025-03-11,937.0
Z176,2025-03-12,357.0
Z176,2025-03-13,220.0
Z176,2025-03-14,967.0
Z176,2025-03-15,843.0
Z176,2025-03-16,424.0
Z176,2025-03-17,886.0
Z176,2025-03-18,302.0
Z176,2025-03-19,583.0
Z176,2025-03-20,177.0
Z176,2025-03-21,309.0
Z176,2025-03-22,614.0
Z176,2025-03-23,636.0
Z176,2025-03-24,814.0
Z176,2025-03-25,493.0
Z176,2025-03-26,426.0
Z176,2025-03-27,244.0
Z176,2025-03-28,640.0
Z176,2025-03-29,460.0
Z176,2025-03-30,823.0
Z176,2025-03-31,
Z177,2025-01-01,316.0
Z177,2025-01-02,140.0
Z177,2025-01-03,253.0
Z177,2025-01-04,471.0
Z177,2025-01-05,871.0
Z177,2025-01-06,437.0
Z177,2025-01-07,796.0
Z177,2025-01-08,801.0
Z177,2025-01-09,486.0
Z177,2025-01-10,719.0
Z177,2025-01-11,100.0
Z177,2025-01-12,926.0
Z177,2025-01-13,732.0
Z177,2025-01-14,939.0
Z177,2025-01-15,219.0
Z177,2025-01-16,888.0
Z177,2025-01-17,926.0
Z177,2025-01-18,955.0
Z177,2025-01-19,778.0
Z177,2025-01-20,
Z177,2025-01-21,879.0
Z177,2025-01-22,
Z177,2025-01-23,355.0
Z177,2025-01-24,284.0
Z177,2025-01-25,425.0
Z177,2025-01-26,549.0
Z177,2025-01-27,403.0
Z177,2025-01-28,506.0
Z177,2025-01-29,409.0
Z177,2025-01-30,796.0
Z177,2025-01-31,548.0
Z177,2025-02-01,555.0
Z177,2025-02-02,273.0
Z177,2025-02-03,438.0
Z177,2025-02-04,884.0
Z177,2025-02-05,556.0
Z177,2025-02-06,
Z177,2025-02-07,
Z177,2025-02-08,598.0
Z177,2025-02-09,307.0
Z177,2025-02-10,
Z177,2025-02-11,615.0
Z177,2025-02-12,381.0
Z177,2025-02-13,859.0
Z177,2025-02-14,486.0
Z177,2025-02-15,993.0
Z177,2025-02-16,220.0
Z177,2025-02-17,431.0
Z177,2025-02-18,714.0
Z177,2025-02-19,387.0
Z177,2025-02-20,818.0
Z177,2025-02-21,898.0
Z177,2025-02-22,259.0
Z177,2025-02-23,235.0
Z177,2025-02-24,698.0
Z177,2025-02-25,909.0
Z177,2025-02-26,149.0
Z177,2025-02-27,
Z177,2025-02-28,480.0
Z177,2025-03-01,448.0
Z177,2025-03-02,880.0
Z177,2025-03-03,893.0
Z177,2025-03-04,852.0
Z177,2025-03-05,131.0
Z177,2025-03-06,858.0
Z177,2025-03-07,460.0
Z177,2025-03-08,979.0
Z177,2025-03-09,442.0
Z177,2025-03-10,577.0
Z177,2025-03-11,827.0
Z177,2025-03-12,596.0
Z177,2025-03-13,
Z177,2025-03-14,983.0
Z177,2025-03-15,909.0
Z177,2025-03-16,998.0
Z177,2025-03-17,432.0
Z177,2025-03-18,
Z177,2025-03-19,988.0
Z177,2025-03-20,152.0
Z177,2025-03-21,680.0
Z177,2025-03-22,336.0
Z177,2025-03-23,297.0
Z177,2025-03-24,464.0
Z177,2025-03-25,814.0
Z177,2025-03-26,671.0
Z177,2025-03-27,610.0
Z177,2025-03-28,564.0
Z177,2025-03-29,107.0
Z177,2025-03-30,
Z177,2025-03-31,186.0
Z178,2025-01-01,693.0
Z178,2025-01-02,860.0
Z178,2025-01-03,895.0
Z178,2025-01-04,851.0
Z178,2025-01-05,964.0
Z178,2025-01-06,335.0
Z178,2025-01-07,246.0
Z178,2025-01-08,152.0
Z178,2025-01-09,273.0
Z178,2025-01-10,163.0
Z178,2025-01-11,347.0
Z178,2025-01-12,190.0
Z178,2025-01-13,267.0
Z178,2025-01-14,537.0
Z178,2025-01-15,896.0
Z178,2025-01-16,853.0
Z178,2025-01-17,234.0
Z178,2025-01-18,712.0
Z178,2025-01-19,820.0
Z178,2025-01-20,999.0
Z178,2025-01-21,649.0
Z178,2025-01-22,405.0
Z178,2025-01-23,216.0
Z178,2025-01-24,405.0
Z178,2025-01-25,359.0
Z178,2025-01-26,383.0
Z178,2025-01-27,937.0
Z178,2025-01-28,602.0
Z178,2025-01-29,402.0
Z178,2025-01-30,558.0
Z178,2025-01-31,729.0
Z178,2025-02-01,713.0
Z178,2025-02-02,524.0
Z178,2025-02-03,554.0
Z178,2025-02-04,316.0
Z178,2025-02-05,296.0
Z178,2025-02-06,616.0
Z178,2025-02-07,255.0
Z178,2025-02-08,896.0
Z178,2025-02-09,618.0
Z178,2025-02-10,849.0
Z178,2025-02-11,
Z178,2025-02-12,627.0
Z178,2025-02-13,217.0
Z178,2025-02-14,918.0
Z178,2025-02-15,
Z178,2025-02-16,523.0
Z178,2025-02-17,688.0
Z178,2025-02-18,701.0
Z178,2025-02-19,944.0
Z178,2025-02-20,861.0
Z178,2025-02-21,989.0
Z178,2025-02-22,824.0
Z178,2025-02-23,290.0
Z178,2025-02-24,318.0
Z178,2025-02-25,240.0
Z178,2025-02-26,727.0
Z178,2025-02-27,523.0
Z178,2025-02-28,465.0
Z178,2025-03-01,442.0
Z178,2025-03-02,223.0
Z178,2025-03-03,830.0
Z178,2025-03-04,603.0
Z178,2025-03-05,917.0
Z178,2025-03-06,810.0
Z178,2025-03-07,330.0
Z178,2025-03-08,472.0
Z178,2025-03-09,274.0
Z178,2025-03-10,529.0
Z178,2025-03-11,713.0
Z178,2025-03-12,567.0
Z178,2025-03-13,574.0
Z178,2025-03-14,677.0
Z178,2025-03-15,735.0
Z178,2025-03-16,471.0
Z178,2025-03-17,563.0
Z178,2025-03-18,150.0
Z178,2025-03-19,118.0
Z178,2025-03-20,464.0
Z178,2025-03-21,734.0
Z178,2025-03-22,
Z178,2025-03-23,995.0
Z178,2025-03-24,913.0
Z178,2025-03-25,231.0
Z178,2025-03-26,315.0
Z178,2025-03-27,361.0
Z178,2025-03-28,786.0
Z178,2025-03-29,155.0
Z178,2025-03-30,657.0
Z178,2025-03-31,887.0
Z179,2025-01-01,649.0
Z179,2025-01-02,423.0
Z179,2025-01-03,495.0
Z179,2025-01-04,111.0
Z179,2025-01-05,222.0
Z179,2025-01-06,474.0
Z179,2025-01-07,985.0
Z179,2025-01-08,534.0
Z179,2025-01-09,766.0
Z179,2025-01-10,845.0
Z179,2025-01-11,641.0
Z179,2025-01-12,
Z179,2025-01-13,180.0
Z179,2025-01-14,877.0
Z179,2025-01-15,599.0
Z179,2025-01-16,427.0
Z179,2025-01-17,736.0
Z179,2025-01-18,
Z179,2025-01-19,
Z179,2025-01-20,
Z179,2025-01-21,577.0
Z179,2025-01-22,379.0
Z179,2025-01-23,
Z179,2025-01-24,814.0
Z179,2025-01-25,422.0
Z179,2025-01-26,414.0
Z179,2025-01-27,341.0
Z179,2025-01-28,228.0
Z179,2025-01-29,137.0
Z179,2025-01-30,715.0
Z179,2025-01-31,435.0
Z179,2025-02-01,711.0
Z179,2025-02-02,160.0
Z179,2025-02-03,254.0
Z179,2025-02-04,840.0
Z179,2025-02-05,417.0
Z179,2025-02-06,126.0
Z179,2025-02-07,339.0
Z179,2025-02-08,149.0
Z179,2025-02-09,488.0
Z179,2025-02-10,679.0
Z179,2025-02-11,608.0
Z179,2025-02-12,556.0
Z179,2025-02-13,583.0
Z179,2025-02-14,238.0
Z179,2025-02-15,218.0
Z179,2025-02-16,794.0
Z179,2025-02-17,856.0
Z179,2025-02-18,310.0
Z179,2025-02-19,515.0
Z179,2025-02-20,985.0
Z179,2025-02-21,235.0
Z179,2025-02-22,940.0
Z179,2025-02-23,339.0
Z179,2025-02-24,175.0
Z179,2025-02-25,240.0
Z179,2025-02-26,261.0
Z179,2025-02-27,501.0
Z179,2025-02-28,763.0
Z179,2025-03-01,979.0
Z179,2025-03-02,887.0
Z179,2025-03-03,882.0
Z179,2025-03-04,717.0
Z179,2025-03-05,295.0
Z179,2025-03-06,553.0
Z179,2025-03-07,809.0
Z179,2025-03-08,140.0
Z179,2025-03-09,599.0
Z179,2025-03-10,578.0
Z179,2025-03-11,498.0
Z179,2025-03-12,236.0
Z179,2025-03-13,757.0
Z179,2025-03-14,401.0
Z179,2025-03-15,786.0
Z179,2025-03-16,
Z179,2025-03-17,120.0
Z179,2025-03-18,989.0
Z179,2025-03-19,820.0
Z179,2025-03-20,
Z179,2025-03-21,828.0
Z179,2025-03-22,679.0
Z179,2025-03-23,336.0
Z179,2025-03-24,962.0
Z179,2025-03-25,725.0
Z179,2025-03-26,
Z179,2025-03-27,242.0
Z179,2025-03-28,530.0
Z179,2025-03-29,861.0
Z179,2025-03-30,747.0
Z179,2025-03-31,417.0
Z180,2025-01-01,864.0
Z180,2025-01-02,447.0
Z180,2025-01-03,851.0
Z180,2025-01-04,165.0
Z180,2025-01-05,988.0
Z180,2025-01-06,807.0
Z180,2025-01-07,214.0
Z180,2025-01-08,312.0
Z180,2025-01-09,887.0
Z180,2025-01-10,249.0
Z180,2025-01-11,444.0
Z180,2025-01-12,
Z180,2025-01-13,422.0
Z180,2025-01-14,653.0
Z180,2025-01-15,209.0
Z180,2025-01-16,701.0
Z180,2025-01-17,958.0
Z180,2025-01-18,434.0
Z180,2025-01-19,223.0
Z180,2025-01-20,796.0
Z180,2025-01-21,274.0
Z180,2025-01-22,353.0
Z180,2025-01-23,145.0
Z180,2025-01-24,443.0
Z180,2025-01-25,233.0
Z180,2025-01-26,960.0
Z180,2025-01-27,405.0
Z180,2025-01-28,735.0
Z180,2025-01-29,104.0
Z180,2025-01-30,174.0
Z180,2025-01-31,318.0
Z180,2025-02-01,384.0
Z180,2025-02-02,601.0
Z180,2025-02-03,777.0
Z180,2025-02-04,553.0
Z180,2025-02-05,868.0
Z180,2025-02-06,889.0
Z180,2025-02-07,127.0
Z180,2025-02-08,335.0
Z180,2025-02-09,621.0
Z180,2025-02-10,564.0
Z180,2025-02-11,997.0
Z180,2025-02-12,392.0
Z180,2025-02-13,821.0
Z180,2025-02-14,394.0
Z180,2025-02-15,951.0
Z180,2025-02-16,142.0
Z180,2025-02-17,715.0
Z180,2025-02-18,538.0
Z180,2025-02-19,412.0
Z180,2025-02-20,
Z180,2025-02-21,993.0
Z180,2025-02-22,327.0
Z180,2025-02-23,976.0
Z180,2025-02-24,603.0
Z180,2025-02-25,431.0
Z180,2025-02-26,841.0
Z180,2025-02-27,619.0
Z180,2025-02-28,836.0
Z180,2025-03-01,206.0
Z180,2025-03-02,933.0
Z180,2025-03-03,628.0
Z180,2025-03-04,
Z180,2025-03-05,983.0
Z180,2025-03-06,442.0
Z180,2025-03-07,103.0
Z180,2025-03-08,645.0
Z180,2025-03-09,844.0
Z180,2025-03-10,188.0
Z180,2025-03-11,333.0
Z180,2025-03-12,991.0
Z180,2025-03-13,745.0
Z180,2025-03-14,607.0
Z180,2025-03-15,190.0
Z180,2025-03-16,208.0
Z180,2025-03-17,283.0
Z180,2025-03-18,958.0
Z180,2025-03-19,861.0
Z180,2025-03-20,337.0
Z180,2025-03-21,335.0
Z180,2025-03-22,636.0
Z180,2025-03-23,628.0
Z180,2025-03-24,189.0
Z180,2025-03-25,201.0
Z180,2025-03-26,765.0
Z180,2025-03-27,158.0
Z180,2025-03-28,
Z180,2025-03-29,515.0
Z180,2025-03-30,526.0
Z180,2025-03-31,455.0
Z181,2025-01-01,628.0
Z181,2025-01-02,837.0
Z181,2025-01-03,266.0
Z181,2025-01-04,427.0
Z181,2025-01-05,561.0
Z181,2025-01-06,591.0
Z181,2025-01-07,576.0
Z181,2025-01-08,526.0
Z181,2025-01-09,780.0
Z181,2025-01-10,314.0
Z181,2025-01-11,660.0
Z181,2025-01-12,979.0
Z181,2025-01-13,576.0
Z181,2025-01-14,220.0
Z181,2025-01-15,540.0
Z181,2025-01-16,501.0
Z181,2025-01-17,320.0
Z181,2025-01-18,757.0
Z181,2025-01-19,828.0
Z181,2025-01-20,480.0
Z181,2025-01-21,
Z181,2025-01-22,345.0
Z181,2025-01-23,211.0
Z181,2025-01-24,940.0
Z181,2025-01-25,319.0
Z181,2025-01-26,253.0
Z181,2025-01-27,824.0
Z181,2025-01-28,880.0
Z181,2025-01-29,698.0
Z181,2025-01-30,674.0
Z181,2025-01-31,395.0
Z181,2025-02-01,903.0
Z181,2025-02-02,467.0
Z181,2025-02-03,105.0
Z181,2025-02-04,697.0
Z181,2025-02-05,148.0
Z181,2025-02-06,706.0
Z181,2025-02-07,383.0
Z181,2025-02-08,879.0
Z181,2025-02-09,138.0
Z181,2025-02-10,226.0
Z181,2025-02-11,552.0
Z181,2025-02-12,448.0
Z181,2025-02-13,392.0
Z181,2025-02-14,573.0
Z181,2025-02-15,454.0
Z181,2025-02-16,954.0
Z181,2025-02-17,794.0
Z181,2025-02-18,573.0
Z181,2025-02-19,387.0
Z181,2025-02-20,224.0
Z181,2025-02-21,936.0
Z181,2025-02-22,737.0
Z181,2025-02-23,374.0
Z181,2025-02-24,669.0
Z181,2025-02-25,574.0
Z181,2025-02-26,452.0
Z181,2025-02-27,945.0
Z181,2025-02-28,346.0
Z181,2025-03-01,864.0
Z181,2025-03-02,607.0
Z181,2025-03-03,394.0
Z181,2025-03-04,
Z181,2025-03-05,132.0
Z181,2025-03-06,841.0
Z181,2025-03-07,743.0
Z181,2025-03-08,140.0
Z181,2025-03-09,305.0
Z181,2025-03-10,947.0
Z181,2025-03-11,936.0
Z181,2025-03-12,489.0
Z181,2025-03-13,797.0
Z181,2025-03-14,201.0
Z181,2025-03-15,
Z181,2025-03-16,716.0
Z181,2025-03-17,589.0
Z181,2025-03-18,420.0
Z181,2025-03-19,902.0
Z181,2025-03-20,818.0
Z181,2025-03-21,580.0
Z181,2025-03-22,280.0
Z181,2025-03-23,817.0
Z181,2025-03-24,352.0
Z181,2025-03-25,774.0
Z181,2025-03-26,727.0
Z181,2025-03-27,293.0
Z181,2025-03-28,324.0
Z181,2025-03-29,512.0
Z181,2025-03-30,654.0
Z181,2025-03-31,293.0
Z182,2025-01-01,271.0
Z182,2025-01-02,680.0
Z182,2025-01-03,154.0
Z182,2025-01-04,401.0
Z182,2025-01-05,637.0
Z182,2025-01-06,348.0
Z182,2025-01-07,451.0
Z182,2025-01-08,896.0
Z182,2025-01-09,465.0
Z182,2025-01-10,375.0
Z182,2025-01-11,281.0
Z182,2025-01-12,
Z182,2025-01-13,982.0
Z182,2025-01-14,450.0
Z182,2025-01-15,994.0
Z182,2025-01-16,653.0
Z182,2025-01-17,196.0
Z182,2025-01-18,879.0
Z182,2025-01-19,164.0
Z182,2025-01-20,101.0
Z182,2025-01-21,806.0
Z182,2025-01-22,193.0
Z182,2025-01-23,484.0
Z182,2025-01-24,590.0
Z182,2025-01-25,916.0
Z182,2025-01-26,746.0
Z182,2025-01-27,822.0
Z182,2025-01-28,495.0
Z182,2025-01-29,661.0
Z182,2025-01-30,666.0
Z182,2025-01-31,951.0
Z182,2025-02-01,752.0
Z182,2025-02-02,600.0
Z182,2025-02-03,564.0
Z182,2025-02-04,651.0
Z182,2025-02-05,
Z182,2025-02-06,
Z182,2025-02-07,973.0
Z182,2025-02-08,821.0
Z182,2025-02-09,405.0
Z182,2025-02-10,859.0
Z182,2025-02-11,385.0
Z182,2025-02-12,829.0
Z182,2025-02-13,331.0
Z182,2025-02-14,563.0
Z182,2025-02-15,594.0
Z182,2025-02-16,308.0
Z182,2025-02-17,297.0
Z182,2025-02-18,241.0
Z182,2025-02-19,
Z182,2025-02-20,832.0
Z182,2025-02-21,817.0
Z182,2025-02-22,328.0
Z182,2025-02-23,254.0
Z182,2025-02-24,544.0
Z182,2025-02-25,168.0
Z182,2025-02-26,551.0
Z182,2025-02-27,120.0
Z182,2025-02-28,405.0
Z182,2025-03-01,706.0
Z182,2025-03-02,607.0
Z182,2025-03-03,563.0
Z182,2025-03-04,139.0
Z182,2025-03-05,848.0
Z182,2025-03-06,550.0
Z182,2025-03-07,365.0
Z182,2025-03-08,656.0
Z182,2025-03-09,165.0
Z182,2025-03-10,613.0
Z182,2025-03-11,
Z182,2025-03-12,894.0
Z182,2025-03-13,254.0
Z182,2025-03-14,784.0
Z182,2025-03-15,390.0
Z182,2025-03-16,776.0
Z182,2025-03-17,606.0
Z182,2025-03-18,566.0
Z182,2025-03-19,566.0
Z182,2025-03-20,601.0
Z182,2025-03-21,973.0
Z182,2025-03-22,
Z182,2025-03-23,110.0
Z182,2025-03-24,305.0
Z182,2025-03-25,
Z182,2025-03-26,602.0
Z182,2025-03-27,157.0
Z182,2025-03-28,118.0
Z182,2025-03-29,715.0
Z182,2025-03-30,182.0
Z182,2025-03-31,182.0
Z183,2025-01-01,167.0
Z183,2025-01-02,424.0
Z183,2025-01-03,166.0
Z183,2025-01-04,380.0
Z183,2025-01-05,397.0
Z183,2025-01-06,339.0
Z183,2025-01-07,430.0
Z183,2025-01-08,199.0
Z183,2025-01-09,539.0
Z183,2025-01-10,
Z183,2025-01-11,
Z183,2025-01-12,652.0
Z183,2025-01-13,784.0
Z183,2025-01-14,599.0
Z183,2025-01-15,393.0
Z183,2025-01-16,748.0
Z183,2025-01-17,545.0
Z183,2025-01-18,586.0
Z183,2025-01-19,584.0
Z183,2025-01-20,107.0
Z183,2025-01-21,324.0
Z183,2025-01-22,588.0
Z183,2025-01-23,730.0
Z183,2025-01-24,646.0
Z183,2025-01-25,192.0
Z183,2025-01-26,306.0
Z183,2025-01-27,377.0
Z183,2025-01-28,229.0
Z183,2025-01-29,563.0
Z183,2025-01-30,642.0
Z183,2025-01-31,315.0
Z183,2025-02-01,196.0
Z183,2025-02-02,698.0
Z183,2025-02-03,612.0
Z183,2025-02-04,107.0
Z183,2025-02-05,737.0
Z183,2025-02-06,258.0
Z183,2025-02-07,172.0
Z183,2025-02-08,535.0
Z183,2025-02-09,104.0
Z183,2025-02-10,519.0
Z183,2025-02-11,380.0
Z183,2025-02-12,556.0
Z183,2025-02-13,157.0
Z183,2025-02-14,607.0
Z183,2025-02-15,163.0
Z183,2025-02-16,654.0
Z183,2025-02-17,620.0
Z183,2025-02-18,629.0
Z183,2025-02-19,334.0
Z183,2025-02-20,298.0
Z183,2025-02-21,821.0
Z183,2025-02-22,660.0
Z183,2025-02-23,129.0
Z183,2025-02-24,197.0
Z183,2025-02-25,563.0
Z183,2025-02-26,662.0
Z183,2025-02-27,362.0
Z183,2025-02-28,225.0
Z183,2025-03-01,168.0
Z183,2025-03-02,884.0
Z183,2025-03-03,708.0
Z183,2025-03-04,668.0
Z183,2025-03-05,
Z183,2025-03-06,822.0
Z183,2025-03-07,551.0
Z183,2025-03-08,641.0
Z183,2025-03-09,618.0
Z183,2025-03-10,189.0
Z183,2025-03-11,
Z183,2025-03-12,634.0
Z183,2025-03-13,596.0
Z183,2025-03-14,799.0
Z183,2025-03-15,962.0
Z183,2025-03-16,277.0
Z183,2025-03-17,574.0
Z183,2025-03-18,264.0
Z183,2025-03-19,563.0
Z183,2025-03-20,
Z183,2025-03-21,637.0
Z183,2025-03-22,626.0
Z183,2025-03-23,207.0
Z183,2025-03-24,356.0
Z183,2025-03-25,153.0
Z183,2025-03-26,
Z183,2025-03-27,921.0
Z183,2025-03-28,664.0
Z183,2025-03-29,601.0
Z183,2025-03-30,327.0
Z183,2025-03-31,967.0
Z184,2025-01-01,791.0
Z184,2025-01-02,199.0
Z184,2025-01-03,123.0
Z184,2025-01-04,345.0
Z184,2025-01-05,606.0
Z184,2025-01-06,154.0
Z184,2025-01-07,965.0
Z184,2025-01-08,
Z184,2025-01-09,790.0
Z184,2025-01-10,819.0
Z184,2025-01-11,485.0
Z184,2025-01-12,190.0
Z184,2025-01-13,476.0
Z184,2025-01-14,397.0
Z184,2025-01-15,
Z184,2025-01-16,251.0
Z184,2025-01-17,138.0
Z184,2025-01-18,316.0
Z184,2025-01-19,770.0
Z184,2025-01-20,150.0
Z184,2025-01-21,316.0
Z184,2025-01-22,939.0
Z184,2025-01-23,738.0
Z184,2025-01-24,161.0
Z184,2025-01-25,942.0
Z184,2025-01-26,359.0
Z184,2025-01-27,852.0
Z184,2025-01-28,624.0
Z184,2025-01-29,887.0
Z184,2025-01-30,450.0
Z184,2025-01-31,121.0
Z184,2025-02-01,129.0
Z184,2025-02-02,663.0
Z184,2025-02-03,543.0
Z184,2025-02-04,392.0
Z184,2025-02-05,510.0
Z184,2025-02-06,916.0
Z184,2025-02-07,498.0
Z184,2025-02-08,294.0
Z184,2025-02-09,991.0
Z184,2025-02-10,457.0
Z184,2025-02-11,893.0
Z184,2025-02-12,
Z184,2025-02-13,600.0
Z184,2025-02-14,836.0
Z184,2025-02-15,
Z184,2025-02-16,491.0
Z184,2025-02-17,
Z184,2025-02-18,626.0
Z184,2025-02-19,464.0
Z184,2025-02-20,398.0
Z184,2025-02-21,852.0
Z184,2025-02-22,378.0
Z184,2025-02-23,742.0
Z184,2025-02-24,496.0
Z184,2025-02-25,846.0
Z184,2025-02-26,504.0
Z184,2025-02-27,295.0
Z184,2025-02-28,207.0
Z184,2025-03-01,181.0
Z184,2025-03-02,
Z184,2025-03-03,
Z184,2025-03-04,
Z184,2025-03-05,755.0
Z184,2025-03-06,
Z184,2025-03-07,515.0
Z184,2025-03-08,672.0
Z184,2025-03-09,
Z184,2025-03-10,103.0
Z184,2025-03-11,337.0
Z184,2025-03-12,366.0
Z184,2025-03-13,860.0
Z184,2025-03-14,597.0
Z184,2025-03-15,584.0
Z184,2025-03-16,129.0
Z184,2025-03-17,
Z184,2025-03-18,930.0
Z184,2025-03-19,469.0
Z184,2025-03-20,960.0
Z184,2025-03-21,577.0
Z184,2025-03-22,471.0
Z184,2025-03-23,956.0
Z184,2025-03-24,949.0
Z184,2025-03-25,434.0
Z184,2025-03-26,685.0
Z184,2025-03-27,725.0
Z184,2025-03-28,709.0
Z184,2025-03-29,767.0
Z184,2025-03-30,380.0
Z184,2025-03-31,678.0
Z185,2025-01-01,467.0
Z185,2025-01-02,767.0
Z185,2025-01-03,951.0
Z185,2025-01-04,435.0
Z185,2025-01-05,923.0
Z185,2025-01-06,240.0
Z185,2025-01-07,463.0
Z185,2025-01-08,985.0
Z185,2025-01-09,942.0
Z185,2025-01-10,336.0
Z185,2025-01-11,997.0
Z185,2025-01-12,453.0
Z185,2025-01-13,
Z185,2025-01-14,152.0
Z185,2025-01-15,605.0
Z185,2025-01-16,941.0
Z185,2025-01-17,485.0
Z185,2025-01-18,373.0
Z185,2025-01-19,854.0
Z185,2025-01-20,264.0
Z185,2025-01-21,611.0
Z185,2025-01-22,366.0
Z185,2025-01-23,305.0
Z185,2025-01-24,508.0
Z185,2025-01-25,394.0
Z185,2025-01-26,587.0
Z185,2025-01-27,214.0
Z185,2025-01-28,959.0
Z185,2025-01-29,143.0
Z185,2025-01-30,988.0
Z185,2025-01-31,843.0
Z185,2025-02-01,177.0
Z185,2025-02-02,627.0
Z185,2025-02-03,336.0
Z185,2025-02-04,758.0
Z185,2025-02-05,545.0
Z185,2025-02-06,588.0
Z185,2025-02-07,368.0
Z185,2025-02-08,130.0
Z185,2025-02-09,240.0
Z185,2025-02-10,
Z185,2025-02-11,200.0
Z185,2025-02-12,506.0
Z185,2025-02-13,233.0
Z185,2025-02-14,952.0
Z185,2025-02-15,663.0
Z185,2025-02-16,216.0
Z185,2025-02-17,720.0
Z185,2025-02-18,861.0
Z185,2025-02-19,547.0
Z185,2025-02-20,656.0
Z185,2025-02-21,682.0
Z185,2025-02-22,116.0
Z185,2025-02-23,185.0
Z185,2025-02-24,
Z185,2025-02-25,396.0
Z185,2025-02-26,585.0
Z185,2025-02-27,865.0
Z185,2025-02-28,809.0
Z185,2025-03-01,744.0
Z185,2025-03-02,178.0
Z185,2025-03-03,610.0
Z185,2025-03-04,516.0
Z185,2025-03-05,792.0
Z185,2025-03-06,346.0
Z185,2025-03-07,154.0
Z185,2025-03-08,401.0
Z185,2025-03-09,292.0
Z185,2025-03-10,732.0
Z185,2025-03-11,
Z185,2025-03-12,370.0
Z185,2025-03-13,721.0
Z185,2025-03-14,102.0
Z185,2025-03-15,125.0
Z185,2025-03-16,
Z185,2025-03-17,147.0
Z185,2025-03-18,
Z185,2025-03-19,862.0
Z185,2025-03-20,387.0
Z185,2025-03-21,253.0
Z185,2025-03-22,915.0
Z185,2025-03-23,226.0
Z185,2025-03-24,
Z185,2025-03-25,211.0
Z185,2025-03-26,636.0
Z185,2025-03-27,436.0
Z185,2025-03-28,497.0
Z185,2025-03-29,849.0
Z185,2025-03-30,721.0
Z185,2025-03-31,511.0
Z186,2025-01-01,672.0
Z186,2025-01-02,518.0
Z186,2025-01-03,603.0
Z186,2025-01-04,536.0
Z186,2025-01-05,622.0
Z186,2025-01-06,767.0
Z186,2025-01-07,983.0
Z186,2025-01-08,
Z186,2025-01-09,177.0
Z186,2025-01-10,552.0
Z186,2025-01-11,387.0
Z186,2025-01-12,656.0
Z186,2025-01-13,143.0
Z186,2025-01-14,969.0
Z186,2025-01-15,114.0
Z186,2025-01-16,117.0
Z186,2025-01-17,583.0
Z186,2025-01-18,700.0
Z186,2025-01-19,215.0
Z186,2025-01-20,365.0
Z186,2025-01-21,649.0
Z186,2025-01-22,252.0
Z186,2025-01-23,969.0
Z186,2025-01-24,854.0
Z186,2025-01-25,264.0
Z186,2025-01-26,465.0
Z186,2025-01-27,346.0
Z186,2025-01-28,162.0
Z186,2025-01-29,783.0
Z186,2025-01-30,928.0
Z186,2025-01-31,232.0
Z186,2025-02-01,575.0
Z186,2025-02-02,410.0
Z186,2025-02-03,670.0
Z186,2025-02-04,
Z186,2025-02-05,802.0
Z186,2025-02-06,883.0
Z186,2025-02-07,323.0
Z186,2025-02-08,949.0
Z186,2025-02-09,971.0
Z186,2025-02-10,891.0
Z186,2025-02-11,571.0
Z186,2025-02-12,841.0
Z186,2025-02-13,309.0
Z186,2025-02-14,686.0
Z186,2025-02-15,865.0
Z186,2025-02-16,551.0
Z186,2025-02-17,905.0
Z186,2025-02-18,594.0
Z186,2025-02-19,356.0
Z186,2025-02-20,728.0
Z186,2025-02-21,682.0
Z186,2025-02-22,441.0
Z186,2025-02-23,
Z186,2025-02-24,622.0
Z186,2025-02-25,
Z186,2025-02-26,649.0
Z186,2025-02-27,726.0
Z186,2025-02-28,662.0
Z186,2025-03-01,819.0
Z186,2025-03-02,518.0
